v-sweep,v(drain),v(gate),v(source),v(body),i(vd),i(vg),i(vs),i(vb)
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.36149e-46,-4.62281e-46,-2.38205e-46,9.366353e-46
1.000000e-01,1.000000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-1.15347e-10,2.014710e-13,1.150457e-10,1.000115e-13
2.000000e-01,2.000000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-1.92925e-10,7.027855e-13,1.920222e-10,2.000119e-13
3.000000e-01,3.000000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-3.16318e-10,1.697932e-12,3.143200e-10,3.000125e-13
4.000000e-01,4.000000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-5.16288e-10,3.475296e-12,5.124124e-10,4.000135e-13
5.000000e-01,5.000000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-8.40622e-10,6.457411e-12,8.336644e-10,5.000155e-13
6.000000e-01,6.000000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-1.36681e-09,1.125601e-11,1.354957e-09,6.000193e-13
7.000000e-01,7.000000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-2.22278e-09,1.874791e-11,2.203330e-09,7.000262e-13
8.000000e-01,8.000000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-3.62394e-09,3.017934e-11,3.592961e-09,8.000388e-13
9.000000e-01,9.000000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-5.93968e-09,4.730857e-11,5.891471e-09,9.000614e-13
1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-9.81177e-09,7.260065e-11,9.738170e-09,1.001446e-12
1.100000e+00,1.100000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.63639e-08,1.094922e-10,1.625315e-08,1.220808e-12
1.200000e+00,1.200000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.76082e-08,1.627506e-10,2.740292e-08,4.256371e-11
0.000000e+00,0.000000e+00,1.000000e-01,0.000000e+00,0.000000e+00,2.992980e-14,-5.99243e-14,2.992980e-14,6.303599e-17
1.000000e-01,1.000000e-01,1.000000e-01,0.000000e+00,0.000000e+00,-1.48015e-09,-3.00038e-14,1.480079e-09,1.000754e-13
2.000000e-01,2.000000e-01,1.000000e-01,0.000000e+00,0.000000e+00,-2.46085e-09,1.714878e-13,2.460475e-09,2.000787e-13
3.000000e-01,3.000000e-01,1.000000e-01,0.000000e+00,0.000000e+00,-4.00855e-09,6.727813e-13,4.007572e-09,3.000852e-13
4.000000e-01,4.000000e-01,1.000000e-01,0.000000e+00,0.000000e+00,-6.49541e-09,1.667944e-12,6.493341e-09,4.000983e-13
5.000000e-01,5.000000e-01,1.000000e-01,0.000000e+00,0.000000e+00,-1.04889e-08,3.445313e-12,1.048496e-08,5.001233e-13
