v-sweep,v(drain),v(gate),v(source),v(body),i(vd),i(vg),i(vs),i(vb)
0.000000e+00,0.000000e+00,0.000000e+00,1.100000e+00,1.100000e+00,3.717540e-05,1.535980e-10,-3.71754e-05,-1.54893e-10
1.000000e-01,1.000000e-01,0.000000e+00,1.100000e+00,1.100000e+00,3.522585e-05,1.254811e-10,-3.52259e-05,-1.26635e-10
2.000000e-01,2.000000e-01,0.000000e+00,1.100000e+00,1.100000e+00,3.337246e-05,1.016524e-10,-3.33725e-05,-1.02669e-10
3.000000e-01,3.000000e-01,0.000000e+00,1.100000e+00,1.100000e+00,3.149888e-05,8.164006e-11,-3.14989e-05,-8.25226e-11
4.000000e-01,4.000000e-01,0.000000e+00,1.100000e+00,1.100000e+00,2.954152e-05,6.499662e-11,-2.95415e-05,-6.57495e-11
5.000000e-01,5.000000e-01,0.000000e+00,1.100000e+00,1.100000e+00,2.738527e-05,5.129782e-11,-2.73853e-05,-5.19264e-11
6.000000e-01,6.000000e-01,0.000000e+00,1.100000e+00,1.100000e+00,2.478514e-05,4.014332e-11,-2.47851e-05,-4.06555e-11
7.000000e-01,7.000000e-01,0.000000e+00,1.100000e+00,1.100000e+00,2.147137e-05,3.115899e-11,-2.14714e-05,-3.15630e-11
8.000000e-01,8.000000e-01,0.000000e+00,1.100000e+00,1.100000e+00,1.736279e-05,2.400020e-11,-1.73628e-05,-2.43008e-11
9.000000e-01,9.000000e-01,0.000000e+00,1.100000e+00,1.100000e+00,1.244041e-05,1.835515e-11,-1.24404e-05,-1.85542e-11
1.000000e+00,1.000000e+00,0.000000e+00,1.100000e+00,1.100000e+00,6.668350e-06,1.394735e-11,-6.66835e-06,-1.40457e-11
1.100000e+00,1.100000e+00,0.000000e+00,1.100000e+00,1.100000e+00,-1.01354e-15,1.053686e-11,-1.01354e-15,-1.05348e-11
1.200000e+00,1.200000e+00,0.000000e+00,1.100000e+00,1.100000e+00,-7.39670e-06,6.014998e-11,7.396702e-06,-6.00465e-11
0.000000e+00,0.000000e+00,1.000000e-01,1.100000e+00,1.100000e+00,3.246901e-05,3.817313e-11,-3.24690e-05,-3.94614e-11
1.000000e-01,1.000000e-01,1.000000e-01,1.100000e+00,1.100000e+00,3.045478e-05,2.976341e-11,-3.04548e-05,-3.09144e-11
2.000000e-01,2.000000e-01,1.000000e-01,1.100000e+00,1.100000e+00,2.867029e-05,2.302852e-11,-2.86703e-05,-2.40453e-11
3.000000e-01,3.000000e-01,1.000000e-01,1.100000e+00,1.100000e+00,2.692952e-05,1.769046e-11,-2.69295e-05,-1.85765e-11
4.000000e-01,4.000000e-01,1.000000e-01,1.100000e+00,1.100000e+00,2.516402e-05,1.350092e-11,-2.51640e-05,-1.42598e-11
5.000000e-01,5.000000e-01,1.000000e-01,1.100000e+00,1.100000e+00,2.331461e-05,1.024292e-11,-2.33146e-05,-1.08784e-11
6.000000e-01,6.000000e-01,1.000000e-01,1.100000e+00,1.100000e+00,2.124305e-05,7.730316e-12,-2.12430e-05,-8.24774e-12
7.000000e-01,7.000000e-01,1.000000e-01,1.100000e+00,1.100000e+00,1.865991e-05,5.807133e-12,-1.86599e-05,-6.21364e-12
8.000000e-01,8.000000e-01,1.000000e-01,1.100000e+00,1.100000e+00,1.530628e-05,4.344858e-12,-1.53063e-05,-4.64678e-12
9.000000e-01,9.000000e-01,1.000000e-01,1.100000e+00,1.100000e+00,1.110831e-05,3.239464e-12,-1.11083e-05,-3.43953e-12
1.000000e+00,1.000000e+00,1.000000e-01,1.100000e+00,1.100000e+00,6.023992e-06,2.408129e-12,-6.02399e-06,-2.50738e-12
1.100000e+00,1.100000e+00,1.000000e-01,1.100000e+00,1.100000e+00,-5.39257e-16,1.785572e-12,-5.39256e-16,-1.78446e-12
1.200000e+00,1.200000e+00,1.000000e-01,1.100000e+00,1.100000e+00,-6.87728e-06,1.232703e-11,6.877278e-06,-1.22252e-11
0.000000e+00,0.000000e+00,2.000000e-01,1.100000e+00,1.100000e+00,2.785933e-05,7.325696e-12,-2.78593e-05,-8.60129e-12
1.000000e-01,1.000000e-01,2.000000e-01,1.100000e+00,1.100000e+00,2.570147e-05,5.526690e-12,-2.57015e-05,-6.66861e-12
2.000000e-01,2.000000e-01,2.000000e-01,1.100000e+00,1.100000e+00,2.393757e-05,4.152012e-12,-2.39376e-05,-5.16373e-12
3.000000e-01,3.000000e-01,2.000000e-01,1.100000e+00,1.100000e+00,2.230224e-05,3.108291e-12,-2.23022e-05,-3.99258e-12
4.000000e-01,4.000000e-01,2.000000e-01,1.100000e+00,1.100000e+00,2.069054e-05,2.319589e-12,-2.06905e-05,-3.07959e-12
5.000000e-01,5.000000e-01,2.000000e-01,1.100000e+00,1.100000e+00,1.906050e-05,1.726175e-12,-1.90605e-05,-2.36547e-12
6.000000e-01,6.000000e-01,2.000000e-01,1.100000e+00,1.100000e+00,1.735209e-05,1.281641e-12,-1.73521e-05,-1.80350e-12
7.000000e-01,7.000000e-01,2.000000e-01,1.100000e+00,1.100000e+00,1.539996e-05,9.495738e-13,-1.54000e-05,-1.35902e-12
8.000000e-01,8.000000e-01,2.000000e-01,1.100000e+00,1.100000e+00,1.286949e-05,7.023271e-13,-1.28695e-05,-1.00528e-12
9.000000e-01,9.000000e-01,2.000000e-01,1.100000e+00,1.100000e+00,9.511236e-06,5.185852e-13,-9.51124e-06,-7.19175e-13
1.000000e+00,1.000000e+00,2.000000e-01,1.100000e+00,1.100000e+00,5.242357e-06,3.824718e-13,-5.24236e-06,-4.82225e-13
1.100000e+00,1.100000e+00,2.000000e-01,1.100000e+00,1.100000e+00,-2.75890e-16,2.815526e-13,-2.75937e-16,-2.81219e-13
1.200000e+00,1.200000e+00,2.000000e-01,1.100000e+00,1.100000e+00,-6.25339e-06,2.103429e-12,6.253394e-06,-2.00251e-12
0.000000e+00,0.000000e+00,3.000000e-01,1.100000e+00,1.100000e+00,2.336689e-05,1.203482e-12,-2.33669e-05,-2.46031e-12
1.000000e-01,1.000000e-01,3.000000e-01,1.100000e+00,1.100000e+00,2.101845e-05,8.950618e-13,-2.10185e-05,-2.02263e-12
2.000000e-01,2.000000e-01,3.000000e-01,1.100000e+00,1.100000e+00,1.923074e-05,6.648015e-13,-1.92307e-05,-1.66556e-12
3.000000e-01,3.000000e-01,3.000000e-01,1.100000e+00,1.100000e+00,1.767601e-05,4.927170e-13,-1.76760e-05,-1.37010e-12
4.000000e-01,4.000000e-01,3.000000e-01,1.100000e+00,1.100000e+00,1.619947e-05,3.648193e-13,-1.61995e-05,-1.12133e-12
5.000000e-01,5.000000e-01,3.000000e-01,1.100000e+00,1.100000e+00,1.474734e-05,2.695622e-13,-1.47473e-05,-9.08329e-13
6.000000e-01,6.000000e-01,3.000000e-01,1.100000e+00,1.100000e+00,1.329236e-05,1.989520e-13,-1.32924e-05,-7.22755e-13
7.000000e-01,7.000000e-01,3.000000e-01,1.100000e+00,1.100000e+00,1.177443e-05,1.467715e-13,-1.17744e-05,-5.58664e-13
8.000000e-01,8.000000e-01,3.000000e-01,1.100000e+00,1.100000e+00,9.999767e-06,1.079137e-13,-9.99977e-06,-4.12281e-13
9.000000e-01,9.000000e-01,3.000000e-01,1.100000e+00,1.100000e+00,7.585851e-06,7.926992e-14,-7.58585e-06,-2.80553e-13
1.000000e+00,1.000000e+00,3.000000e-01,1.100000e+00,1.100000e+00,4.284120e-06,5.861978e-14,-4.28412e-06,-1.58512e-13
1.100000e+00,1.100000e+00,3.000000e-01,1.100000e+00,1.100000e+00,-1.33618e-16,4.307665e-14,-1.33630e-16,-4.27713e-14
1.200000e+00,1.200000e+00,3.000000e-01,1.100000e+00,1.100000e+00,-5.49600e-06,3.297362e-13,5.495995e-06,-2.29428e-13
0.000000e+00,0.000000e+00,4.000000e-01,1.100000e+00,1.100000e+00,1.895888e-05,1.840750e-13,-1.89589e-05,-1.41692e-12
1.000000e-01,1.000000e-01,4.000000e-01,1.100000e+00,1.100000e+00,1.644062e-05,1.365574e-13,-1.64406e-05,-1.24367e-12
2.000000e-01,2.000000e-01,4.000000e-01,1.100000e+00,1.100000e+00,1.461470e-05,1.008083e-13,-1.46147e-05,-1.08580e-12
3.000000e-01,3.000000e-01,4.000000e-01,1.100000e+00,1.100000e+00,1.312574e-05,7.460699e-14,-1.31257e-05,-9.39859e-13
4.000000e-01,4.000000e-01,4.000000e-01,1.100000e+00,1.100000e+00,1.177906e-05,5.506706e-14,-1.17791e-05,-8.03274e-13
5.000000e-01,5.000000e-01,4.000000e-01,1.100000e+00,1.100000e+00,1.049552e-05,4.041212e-14,-1.04955e-05,-6.74460e-13
6.000000e-01,6.000000e-01,4.000000e-01,1.100000e+00,1.100000e+00,9.251774e-06,2.975398e-14,-9.25177e-06,-5.51781e-13
7.000000e-01,7.000000e-01,4.000000e-01,1.100000e+00,1.100000e+00,8.031540e-06,2.198242e-14,-8.03154e-06,-4.34264e-13
8.000000e-01,8.000000e-01,4.000000e-01,1.100000e+00,1.100000e+00,6.781768e-06,1.620926e-14,-6.78177e-06,-3.21521e-13
9.000000e-01,9.000000e-01,4.000000e-01,1.100000e+00,1.100000e+00,5.285347e-06,1.199041e-14,-5.28535e-06,-2.13302e-13
1.000000e+00,1.000000e+00,4.000000e-01,1.100000e+00,1.100000e+00,3.105931e-06,8.659740e-15,-3.10593e-06,-1.08941e-13
1.100000e+00,1.100000e+00,4.000000e-01,1.100000e+00,1.100000e+00,-5.95773e-17,5.995204e-15,-5.95981e-17,-6.35603e-15
1.200000e+00,1.200000e+00,4.000000e-01,1.100000e+00,1.100000e+00,-4.56582e-06,4.951595e-14,4.565820e-06,5.040413e-14
0.000000e+00,0.000000e+00,5.000000e-01,1.100000e+00,1.100000e+00,1.454426e-05,2.708944e-14,-1.45443e-05,-1.23046e-12
1.000000e-01,1.000000e-01,5.000000e-01,1.100000e+00,1.100000e+00,1.197712e-05,1.998401e-14,-1.19771e-05,-1.10248e-12
2.000000e-01,2.000000e-01,5.000000e-01,1.100000e+00,1.100000e+00,1.016455e-05,1.509903e-14,-1.01645e-05,-9.79161e-13
3.000000e-01,3.000000e-01,5.000000e-01,1.100000e+00,1.100000e+00,8.762784e-06,1.065814e-14,-8.76278e-06,-8.59812e-13
4.000000e-01,4.000000e-01,5.000000e-01,1.100000e+00,1.100000e+00,7.565090e-06,7.993606e-15,-7.56509e-06,-7.43905e-13
5.000000e-01,5.000000e-01,5.000000e-01,1.100000e+00,1.100000e+00,6.473539e-06,6.217249e-15,-6.47354e-06,-6.30912e-13
6.000000e-01,6.000000e-01,5.000000e-01,1.100000e+00,1.100000e+00,5.456886e-06,4.884981e-15,-5.45689e-06,-5.20806e-13
7.000000e-01,7.000000e-01,5.000000e-01,1.100000e+00,1.100000e+00,4.510160e-06,2.664535e-15,-4.51016e-06,-4.12947e-13
8.000000e-01,8.000000e-01,5.000000e-01,1.100000e+00,1.100000e+00,3.628796e-06,2.220446e-15,-3.62880e-06,-3.07254e-13
9.000000e-01,9.000000e-01,5.000000e-01,1.100000e+00,1.100000e+00,2.778067e-06,1.776357e-15,-2.77807e-06,-2.03448e-13
1.000000e+00,1.000000e+00,5.000000e-01,1.100000e+00,1.100000e+00,1.728282e-06,1.332268e-15,-1.72828e-06,-1.01585e-13
1.100000e+00,1.100000e+00,5.000000e-01,1.100000e+00,1.100000e+00,-2.31630e-17,1.332268e-15,-2.31661e-17,-1.02696e-15
1.200000e+00,1.200000e+00,5.000000e-01,1.100000e+00,1.100000e+00,-3.41552e-06,7.105427e-15,3.415515e-06,9.264811e-14
0.000000e+00,0.000000e+00,6.000000e-01,1.100000e+00,1.100000e+00,1.001748e-05,3.552714e-15,-1.00175e-05,-1.17747e-12
1.000000e-01,1.000000e-01,6.000000e-01,1.100000e+00,1.100000e+00,7.651465e-06,2.664535e-15,-7.65146e-06,-1.05702e-12
