v-sweep,v(drain),v(gate),v(source),v(body),i(vd),i(vg),i(vs),i(vb)
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.624598e-46,4.815954e-46,2.629610e-46,-1.00702e-45
1.000000e-01,1.000000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-8.40698e-11,1.468348e-13,8.382293e-11,1.000088e-13
2.000000e-01,2.000000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-1.40627e-10,5.121996e-13,1.399150e-10,2.000092e-13
3.000000e-01,3.000000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-2.30566e-10,1.237476e-12,2.290287e-10,3.000096e-13
4.000000e-01,4.000000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-3.76302e-10,2.532842e-12,3.733690e-10,4.000103e-13
5.000000e-01,5.000000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-6.12654e-10,4.706248e-12,6.074475e-10,5.000118e-13
6.000000e-01,6.000000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-9.96085e-10,8.203530e-12,9.872813e-10,6.000145e-13
7.000000e-01,7.000000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-1.61980e-09,1.366373e-11,1.605436e-09,7.000196e-13
8.000000e-01,8.000000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-2.64076e-09,2.199511e-11,2.617966e-09,8.000288e-13
9.000000e-01,9.000000e-01,0.000000e+00,0.000000e+00,0.000000e+00,-4.32811e-09,3.447913e-11,4.292734e-09,9.000452e-13
1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.14948e-09,5.291234e-11,7.095563e-09,1.001055e-12
1.100000e+00,1.100000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.19236e-08,7.979940e-11,1.184260e-08,1.189616e-12
1.200000e+00,1.200000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.01176e-08,1.186149e-10,1.996678e-08,3.220276e-11
0.000000e+00,0.000000e+00,1.000000e-01,0.000000e+00,0.000000e+00,2.181325e-14,-4.37150e-14,2.181325e-14,4.594148e-17
1.000000e-01,1.000000e-01,1.000000e-01,0.000000e+00,0.000000e+00,-1.07847e-09,-2.18714e-14,1.078394e-09,1.000554e-13
2.000000e-01,2.000000e-01,1.000000e-01,0.000000e+00,0.000000e+00,-1.79313e-09,1.249834e-13,1.792804e-09,2.000578e-13
3.000000e-01,3.000000e-01,1.000000e-01,0.000000e+00,0.000000e+00,-2.92091e-09,4.903578e-13,2.920119e-09,3.000626e-13
4.000000e-01,4.000000e-01,1.000000e-01,0.000000e+00,0.000000e+00,-4.73301e-09,1.215611e-12,4.731390e-09,4.000721e-13
