v-sweep,v(drain),v(gate),v(source),v(body),i(vd),i(vg),i(vs),i(vb)
0.000000e+00,0.000000e+00,0.000000e+00,1.100000e+00,1.100000e+00,2.812309e-04,1.270674e-09,-2.81231e-04,-1.27319e-09
1.000000e-01,1.000000e-01,0.000000e+00,1.100000e+00,1.100000e+00,2.671998e-04,1.038071e-09,-2.67200e-04,-1.04019e-09
2.000000e-01,2.000000e-01,0.000000e+00,1.100000e+00,1.100000e+00,2.535765e-04,8.409425e-10,-2.53577e-04,-8.42681e-10
3.000000e-01,3.000000e-01,0.000000e+00,1.100000e+00,1.100000e+00,2.396506e-04,6.753858e-10,-2.39651e-04,-6.76775e-10
4.000000e-01,4.000000e-01,0.000000e+00,1.100000e+00,1.100000e+00,2.249096e-04,5.376992e-10,-2.24910e-04,-5.38770e-10
5.000000e-01,5.000000e-01,0.000000e+00,1.100000e+00,1.100000e+00,2.083126e-04,4.243728e-10,-2.08313e-04,-4.25168e-10
6.000000e-01,6.000000e-01,0.000000e+00,1.100000e+00,1.100000e+00,1.878397e-04,3.320947e-10,-1.87840e-04,-3.32675e-10
7.000000e-01,7.000000e-01,0.000000e+00,1.100000e+00,1.100000e+00,1.617830e-04,2.577698e-10,-1.61783e-04,-2.58195e-10
8.000000e-01,8.000000e-01,0.000000e+00,1.100000e+00,1.100000e+00,1.299729e-04,1.985471e-10,-1.29973e-04,-1.98849e-10
9.000000e-01,9.000000e-01,0.000000e+00,1.100000e+00,1.100000e+00,9.248458e-05,1.518471e-10,-9.24846e-05,-1.52038e-10
1.000000e+00,1.000000e+00,0.000000e+00,1.100000e+00,1.100000e+00,4.921887e-05,1.153826e-10,-4.92189e-05,-1.15468e-10
1.100000e+00,1.100000e+00,0.000000e+00,1.100000e+00,1.100000e+00,-8.38459e-15,8.716856e-11,-8.38471e-15,-8.71518e-11
1.200000e+00,1.200000e+00,0.000000e+00,1.100000e+00,1.100000e+00,-5.39753e-05,4.976043e-10,5.397528e-05,-4.97476e-10
0.000000e+00,0.000000e+00,1.000000e-01,1.100000e+00,1.100000e+00,2.461228e-04,3.157954e-10,-2.46123e-04,-3.18284e-10
1.000000e-01,1.000000e-01,1.000000e-01,1.100000e+00,1.100000e+00,2.317472e-04,2.462245e-10,-2.31747e-04,-2.48336e-10
2.000000e-01,2.000000e-01,1.000000e-01,1.100000e+00,1.100000e+00,2.186940e-04,1.905083e-10,-2.18694e-04,-1.92267e-10
3.000000e-01,3.000000e-01,1.000000e-01,1.100000e+00,1.100000e+00,2.057972e-04,1.463478e-10,-2.05797e-04,-1.47777e-10
4.000000e-01,4.000000e-01,1.000000e-01,1.100000e+00,1.100000e+00,1.925976e-04,1.116893e-10,-1.92598e-04,-1.12816e-10
5.000000e-01,5.000000e-01,1.000000e-01,1.100000e+00,1.100000e+00,1.785828e-04,8.473638e-11,-1.78583e-04,-8.55902e-11
6.000000e-01,6.000000e-01,1.000000e-01,1.100000e+00,1.100000e+00,1.625248e-04,6.395066e-11,-1.62525e-04,-6.45720e-11
7.000000e-01,7.000000e-01,1.000000e-01,1.100000e+00,1.100000e+00,1.421278e-04,4.804097e-11,-1.42128e-04,-4.84855e-11
8.000000e-01,8.000000e-01,1.000000e-01,1.100000e+00,1.100000e+00,1.158320e-04,3.594414e-11,-1.15832e-04,-3.62560e-11
9.000000e-01,9.000000e-01,1.000000e-01,1.100000e+00,1.100000e+00,8.346043e-05,2.679966e-11,-8.34604e-05,-2.69983e-11
1.000000e+00,1.000000e+00,1.000000e-01,1.100000e+00,1.100000e+00,4.491747e-05,1.992174e-11,-4.49175e-05,-2.00149e-11
1.100000e+00,1.100000e+00,1.000000e-01,1.100000e+00,1.100000e+00,-4.46102e-15,1.477111e-11,-4.46125e-15,-1.47621e-11
1.200000e+00,1.200000e+00,1.000000e-01,1.100000e+00,1.100000e+00,-5.05919e-05,1.019783e-10,5.059188e-05,-1.01863e-10
0.000000e+00,0.000000e+00,2.000000e-01,1.100000e+00,1.100000e+00,2.116706e-04,6.060363e-11,-2.11671e-04,-6.30131e-11
1.000000e-01,1.000000e-01,2.000000e-01,1.100000e+00,1.100000e+00,1.962771e-04,4.572026e-11,-1.96277e-04,-4.77803e-11
2.000000e-01,2.000000e-01,2.000000e-01,1.100000e+00,1.100000e+00,1.834069e-04,3.434930e-11,-1.83407e-04,-3.60823e-11
3.000000e-01,3.000000e-01,2.000000e-01,1.100000e+00,1.100000e+00,1.712952e-04,2.571329e-11,-1.71295e-04,-2.71420e-11
