v-sweep,v(drain),v(gate),v(source),v(body),i(vd),i(vg),i(vs),i(vb)
0.63,0.63,0.0,1.1,1.1,5.548845e-05,9.139851e-11,-5.54884e-05,-9.18877e-11
0.64,0.64,0.0,1.1,1.1,5.472689e-05,8.912249e-11,-5.47269e-05,-8.95996e-11
0.65,0.65,0.0,1.1,1.1,5.394719e-05,8.689619e-11,-5.39472e-05,-8.73616e-11
0.66,0.66,0.0,1.1,1.1,5.314933e-05,8.471877e-11,-5.31493e-05,-8.51725e-11
0.67,0.67,0.0,1.1,1.1,5.233334e-05,8.258939e-11,-5.23333e-05,-8.30316e-11
0.68,0.68,0.0,1.1,1.1,5.149922e-05,8.050721e-11,-5.14992e-05,-8.0938e-11
0.69,0.69,0.0,1.1,1.1,5.064703e-05,7.84714e-11,-5.0647e-05,-7.88909e-11
0.7,0.7,0.0,1.1,1.1,4.977681e-05,7.648115e-11,-4.97768e-05,-7.68895e-11
0.71,0.71,0.0,1.1,1.1,4.888858e-05,7.453564e-11,-4.88886e-05,-7.49329e-11
0.72,0.72,0.0,1.1,1.1,4.798241e-05,7.263406e-11,-4.79824e-05,-7.30204e-11
0.73,0.73,0.0,1.1,1.1,4.70583e-05,7.077563e-11,-4.70583e-05,-7.1151e-11
0.74,0.74,0.0,1.1,1.1,4.61163e-05,6.895956e-11,-4.61163e-05,-6.93241e-11
0.75,0.75,0.0,1.1,1.1,4.515641e-05,6.718507e-11,-4.51564e-05,-6.75388e-11
0.76,0.76,0.0,1.1,1.1,4.417863e-05,6.545138e-11,-4.41786e-05,-6.57945e-11
0.77,0.77,0.0,1.1,1.1,4.318298e-05,6.375773e-11,-4.3183e-05,-6.40902e-11
0.78,0.78,0.0,1.1,1.1,4.216944e-05,6.210338e-11,-4.21694e-05,-6.24253e-11
0.79,0.79,0.0,1.1,1.1,4.113799e-05,6.048758e-11,-4.1138e-05,-6.07989e-11
0.8,0.8,0.0,1.1,1.1,4.008861e-05,5.890958e-11,-4.00886e-05,-5.92104e-11
0.81,0.81,0.0,1.1,1.1,3.902127e-05,5.736867e-11,-3.90213e-05,-5.7659e-11
0.82,0.82,0.0,1.1,1.1,3.793593e-05,5.586413e-11,-3.79359e-05,-5.61441e-11
0.83,0.83,0.0,1.1,1.1,3.683257e-05,5.439524e-11,-3.68326e-05,-5.46647e-11
0.84,0.84,0.0,1.1,1.1,3.571112e-05,5.29613e-11,-3.57111e-05,-5.32203e-11
0.85,0.85,0.0,1.1,1.1,3.457155e-05,5.156162e-11,-3.45715e-05,-5.18104e-11
0.86,0.86,0.0,1.1,1.1,3.34138e-05,5.019552e-11,-3.34138e-05,-5.0434e-11
0.87,0.87,0.0,1.1,1.1,3.223782e-05,4.886232e-11,-3.22378e-05,-4.90905e-11
0.88,0.88,0.0,1.1,1.1,3.104354e-05,4.756136e-11,-3.10435e-05,-4.77792e-11
0.89,0.89,0.0,1.1,1.1,2.983092e-05,4.629198e-11,-2.98309e-05,-4.64996e-11
0.9,0.9,0.0,1.1,1.1,2.859988e-05,4.505354e-11,-2.85999e-05,-4.52509e-11
0.91,0.91,0.0,1.1,1.1,2.735035e-05,4.384539e-11,-2.73504e-05,-4.40325e-11
0.92,0.92,0.0,1.1,1.1,2.608228e-05,4.26669e-11,-2.60823e-05,-4.28439e-11
0.93,0.93,0.0,1.1,1.1,2.47956e-05,4.151746e-11,-2.47956e-05,-4.16842e-11
0.94,0.94,0.0,1.1,1.1,2.349022e-05,4.039645e-11,-2.34902e-05,-4.05531e-11
0.95,0.95,0.0,1.1,1.1,2.216608e-05,3.930328e-11,-2.21661e-05,-3.94497e-11
0.96,0.96,0.0,1.1,1.1,2.082311e-05,3.823734e-11,-2.08231e-05,-3.83736e-11
0.97,0.97,0.0,1.1,1.1,1.946124e-05,3.719805e-11,-1.94612e-05,-3.73242e-11
0.98,0.98,0.0,1.1,1.1,1.808037e-05,3.618484e-11,-1.80804e-05,-3.63009e-11
0.99,0.99,0.0,1.1,1.1,1.668045e-05,3.519715e-11,-1.66804e-05,-3.5303e-11
1.0,1.0,0.0,1.1,1.1,1.526138e-05,3.423441e-11,-1.52614e-05,-3.43303e-11
1.01,1.01,0.0,1.1,1.1,1.38231e-05,3.329607e-11,-1.38231e-05,-3.33817e-11
1.02,1.02,0.0,1.1,1.1,1.236551e-05,3.23816e-11,-1.23655e-05,-3.24571e-11
1.03,1.03,0.0,1.1,1.1,1.088854e-05,3.149047e-11,-1.08885e-05,-3.15559e-11
1.04,1.04,0.0,1.1,1.1,9.392105e-06,3.062215e-11,-9.3921e-06,-3.06776e-11
1.05,1.05,0.0,1.1,1.1,7.876122e-06,2.977613e-11,-7.87612e-06,-2.98215e-11
1.06,1.06,0.0,1.1,1.1,6.340506e-06,2.895191e-11,-6.34051e-06,-2.89872e-11
1.07,1.07,0.0,1.1,1.1,4.785173e-06,2.814899e-11,-4.78517e-06,-2.81742e-11
1.08,1.08,0.0,1.1,1.1,3.210035e-06,2.736688e-11,-3.21004e-06,-2.7382e-11
1.09,1.09,0.0,1.1,1.1,1.615007e-06,2.660511e-11,-1.61501e-06,-2.66102e-11
1.1,1.1,0.0,1.1,1.1,-2.48786e-15,2.58632e-11,-2.48763e-15,-2.58583e-11
0.0,0.0,0.1,1.1,1.1,7.552766e-05,9.369755e-11,-7.55277e-05,-9.52282e-11
0.01,0.01,0.1,1.1,1.1,7.502982e-05,9.140338e-11,-7.50298e-05,-9.29151e-11
0.02,0.02,0.1,1.1,1.1,7.455595e-05,8.920523e-11,-7.4556e-05,-9.06981e-11
0.03,0.03,0.1,1.1,1.1,7.408643e-05,8.702999e-11,-7.40864e-05,-8.8504e-11
0.04,0.04,0.1,1.1,1.1,7.362641e-05,8.490095e-11,-7.36264e-05,-8.63563e-11
0.05,0.05,0.1,1.1,1.1,7.317495e-05,8.281742e-11,-7.3175e-05,-8.42542e-11
0.06,0.06,0.1,1.1,1.1,7.273116e-05,8.077861e-11,-7.27312e-05,-8.21968e-11
0.07,0.07,0.1,1.1,1.1,7.22942e-05,7.878373e-11,-7.22942e-05,-8.01835e-11
0.08,0.08,0.1,1.1,1.1,7.186331e-05,7.683215e-11,-7.18633e-05,-7.82135e-11
0.09,0.09,0.1,1.1,1.1,7.143777e-05,7.492301e-11,-7.14378e-05,-7.6286e-11
0.1,0.1,0.1,1.1,1.1,7.101693e-05,7.305562e-11,-7.10169e-05,-7.44005e-11
0.11,0.11,0.1,1.1,1.1,7.060019e-05,7.122936e-11,-7.06002e-05,-7.2556e-11
0.12,0.12,0.1,1.1,1.1,7.0187e-05,6.944337e-11,-7.0187e-05,-7.07518e-11
0.13,0.13,0.1,1.1,1.1,6.977685e-05,6.769707e-11,-6.97768e-05,-6.89876e-11
0.14,0.14,0.1,1.1,1.1,6.93693e-05,6.598966e-11,-6.93693e-05,-6.72623e-11
0.15,0.15,0.1,1.1,1.1,6.896393e-05,6.432047e-11,-6.89639e-05,-6.55752e-11
0.16,0.16,0.1,1.1,1.1,6.856037e-05,6.268888e-11,-6.85604e-05,-6.39259e-11
0.17,0.17,0.1,1.1,1.1,6.81583e-05,6.10941e-11,-6.81583e-05,-6.23134e-11
0.18,0.18,0.1,1.1,1.1,6.775741e-05,5.95356e-11,-6.77574e-05,-6.07373e-11
0.19,0.19,0.1,1.1,1.1,6.735745e-05,5.801259e-11,-6.73574e-05,-5.91967e-11
0.2,0.2,0.1,1.1,1.1,6.695817e-05,5.652448e-11,-6.69582e-05,-5.7691e-11
0.21,0.21,0.1,1.1,1.1,6.655938e-05,5.507056e-11,-6.65594e-05,-5.62198e-11
0.22,0.22,0.1,1.1,1.1,6.616088e-05,5.365025e-11,-6.61609e-05,-5.47821e-11
0.23,0.23,0.1,1.1,1.1,6.576252e-05,5.226283e-11,-6.57625e-05,-5.33775e-11
0.24,0.24,0.1,1.1,1.1,6.536413e-05,5.090781e-11,-6.53641e-05,-5.20053e-11
0.25,0.25,0.1,1.1,1.1,6.49656e-05,4.958439e-11,-6.49656e-05,-5.06647e-11
0.26,0.26,0.1,1.1,1.1,6.45668e-05,4.829218e-11,-6.45668e-05,-4.93554e-11
0.27,0.27,0.1,1.1,1.1,6.416761e-05,4.703038e-11,-6.41676e-05,-4.80767e-11
0.28,0.28,0.1,1.1,1.1,6.376793e-05,4.579845e-11,-6.37679e-05,-4.68278e-11
0.29,0.29,0.1,1.1,1.1,6.336767e-05,4.45958e-11,-6.33677e-05,-4.56085e-11
0.3,0.3,0.1,1.1,1.1,6.296672e-05,4.342193e-11,-6.29667e-05,-4.44179e-11
0.31,0.31,0.1,1.1,1.1,6.256498e-05,4.22761e-11,-6.2565e-05,-4.32555e-11
0.32,0.32,0.1,1.1,1.1,6.216236e-05,4.115783e-11,-6.21624e-05,-4.21206e-11
0.33,0.33,0.1,1.1,1.1,6.175875e-05,4.006662e-11,-6.17587e-05,-4.10129e-11
0.34,0.34,0.1,1.1,1.1,6.135404e-05,3.90018e-11,-6.1354e-05,-3.99316e-11
0.35,0.35,0.1,1.1,1.1,6.094813e-05,3.796294e-11,-6.09481e-05,-3.88765e-11
0.36,0.36,0.1,1.1,1.1,6.054088e-05,3.694942e-11,-6.05409e-05,-3.78467e-11
0.37,0.37,0.1,1.1,1.1,6.013217e-05,3.596073e-11,-6.01322e-05,-3.68419e-11
0.38,0.38,0.1,1.1,1.1,5.972184e-05,3.499642e-11,-5.97218e-05,-3.58615e-11
0.39,0.39,0.1,1.1,1.1,5.930975e-05,3.405587e-11,-5.93097e-05,-3.49049e-11
0.4,0.4,0.1,1.1,1.1,5.889572e-05,3.31386e-11,-5.88957e-05,-3.39718e-11
0.41,0.41,0.1,1.1,1.1,5.847956e-05,3.224412e-11,-5.84796e-05,-3.30615e-11
0.42,0.42,0.1,1.1,1.1,5.806106e-05,3.137196e-11,-5.80611e-05,-3.21737e-11
0.43,0.43,0.1,1.1,1.1,5.764e-05,3.052164e-11,-5.764e-05,-3.13078e-11
0.44,0.44,0.1,1.1,1.1,5.721612e-05,2.969269e-11,-5.72161e-05,-3.04634e-11
0.45,0.45,0.1,1.1,1.1,5.678916e-05,2.888456e-11,-5.67892e-05,-2.96398e-11
0.46,0.46,0.1,1.1,1.1,5.635879e-05,2.809691e-11,-5.63588e-05,-2.88369e-11
0.47,0.47,0.1,1.1,1.1,5.592469e-05,2.732922e-11,-5.59247e-05,-2.80539e-11
0.48,0.48,0.1,1.1,1.1,5.548648e-05,2.65811e-11,-5.54865e-05,-2.72906e-11
0.49,0.49,0.1,1.1,1.1,5.504375e-05,2.585201e-11,-5.50438e-05,-2.65465e-11
0.5,0.5,0.1,1.1,1.1,5.459606e-05,2.514161e-11,-5.45961e-05,-2.58213e-11
0.51,0.51,0.1,1.1,1.1,5.41429e-05,2.444936e-11,-5.41429e-05,-2.51144e-11
0.52,0.52,0.1,1.1,1.1,5.368374e-05,2.377504e-11,-5.36837e-05,-2.44254e-11
0.53,0.53,0.1,1.1,1.1,5.321797e-05,2.311809e-11,-5.3218e-05,-2.37539e-11
0.54,0.54,0.1,1.1,1.1,5.274496e-05,2.247816e-11,-5.2745e-05,-2.30996e-11
0.55,0.55,0.1,1.1,1.1,5.226401e-05,2.185485e-11,-5.2264e-05,-2.24621e-11
0.56,0.56,0.1,1.1,1.1,5.177436e-05,2.124778e-11,-5.17744e-05,-2.18409e-11
0.57,0.57,0.1,1.1,1.1,5.127524e-05,2.065659e-11,-5.12752e-05,-2.12359e-11
0.58,0.58,0.1,1.1,1.1,5.07658e-05,2.008083e-11,-5.07658e-05,-2.06462e-11
0.59,0.59,0.1,1.1,1.1,5.024518e-05,1.952022e-11,-5.02452e-05,-2.00722e-11
0.6,0.6,0.1,1.1,1.1,4.97125e-05,1.897438e-11,-4.97125e-05,-1.95129e-11
0.61,0.61,0.1,1.1,1.1,4.916688e-05,1.844291e-11,-4.91669e-05,-1.89681e-11
0.62,0.62,0.1,1.1,1.1,4.860745e-05,1.792558e-11,-4.86075e-05,-1.84377e-11
0.63,0.63,0.1,1.1,1.1,4.803338e-05,1.742193e-11,-4.80334e-05,-1.79212e-11
0.64,0.64,0.1,1.1,1.1,4.74439e-05,1.693168e-11,-4.74439e-05,-1.74183e-11
0.65,0.65,0.1,1.1,1.1,4.683831e-05,1.645456e-11,-4.68383e-05,-1.69286e-11
0.66,0.66,0.1,1.1,1.1,4.621597e-05,1.59901e-11,-4.6216e-05,-1.64519e-11
0.67,0.67,0.1,1.1,1.1,4.557636e-05,1.553818e-11,-4.55764e-05,-1.59878e-11
0.68,0.68,0.1,1.1,1.1,4.491905e-05,1.509834e-11,-4.4919e-05,-1.5536e-11
0.69,0.69,0.1,1.1,1.1,4.424367e-05,1.467035e-11,-4.42437e-05,-1.50963e-11
0.7,0.7,0.1,1.1,1.1,4.354997e-05,1.42539e-11,-4.355e-05,-1.46682e-11
0.71,0.71,0.1,1.1,1.1,4.283775e-05,1.38487e-11,-4.28377e-05,-1.42515e-11
0.72,0.72,0.1,1.1,1.1,4.210685e-05,1.345454e-11,-4.21069e-05,-1.38459e-11
0.73,0.73,0.1,1.1,1.1,4.135719e-05,1.30711e-11,-4.13572e-05,-1.34511e-11
0.74,0.74,0.1,1.1,1.1,4.058869e-05,1.269804e-11,-4.05887e-05,-1.3067e-11
0.75,0.75,0.1,1.1,1.1,3.980132e-05,1.233519e-11,-3.98013e-05,-1.26931e-11
0.76,0.76,0.1,1.1,1.1,3.899504e-05,1.198228e-11,-3.8995e-05,-1.23291e-11
0.77,0.77,0.1,1.1,1.1,3.816984e-05,1.163897e-11,-3.81698e-05,-1.1975e-11
0.78,0.78,0.1,1.1,1.1,3.732569e-05,1.130515e-11,-3.73257e-05,-1.16304e-11
0.79,0.79,0.1,1.1,1.1,3.646258e-05,1.098047e-11,-3.64626e-05,-1.1295e-11
0.8,0.8,0.1,1.1,1.1,3.558048e-05,1.066475e-11,-3.55805e-05,-1.09686e-11
0.81,0.81,0.1,1.1,1.1,3.467937e-05,1.035774e-11,-3.46794e-05,-1.0651e-11
0.82,0.82,0.1,1.1,1.1,3.375922e-05,1.005923e-11,-3.37592e-05,-1.0342e-11
0.83,0.83,0.1,1.1,1.1,3.281998e-05,9.768991e-12,-3.282e-05,-1.00413e-11
0.84,0.84,0.1,1.1,1.1,3.186161e-05,9.486828e-12,-3.18616e-05,-9.74862e-12
0.85,0.85,0.1,1.1,1.1,3.088408e-05,9.212492e-12,-3.08841e-05,-9.46387e-12
0.86,0.86,0.1,1.1,1.1,2.988731e-05,8.945761e-12,-2.98873e-05,-9.18676e-12
0.87,0.87,0.1,1.1,1.1,2.887126e-05,8.686551e-12,-2.88713e-05,-8.91717e-12
0.88,0.88,0.1,1.1,1.1,2.783586e-05,8.434559e-12,-2.78359e-05,-8.65491e-12
0.89,0.89,0.1,1.1,1.1,2.678105e-05,8.189588e-12,-2.6781e-05,-8.39961e-12
0.9,0.9,0.1,1.1,1.1,2.570675e-05,7.951556e-12,-2.57067e-05,-8.15123e-12
0.91,0.91,0.1,1.1,1.1,2.461289e-05,7.72013e-12,-2.46129e-05,-7.90962e-12
0.92,0.92,0.1,1.1,1.1,2.34994e-05,7.495282e-12,-2.34994e-05,-7.67458e-12
0.93,0.93,0.1,1.1,1.1,2.23662e-05,7.276763e-12,-2.23662e-05,-7.44579e-12
0.94,0.94,0.1,1.1,1.1,2.12132e-05,7.064377e-12,-2.12132e-05,-7.22325e-12
0.95,0.95,0.1,1.1,1.1,2.004032e-05,6.85807e-12,-2.00403e-05,-7.00676e-12
0.96,0.96,0.1,1.1,1.1,1.884749e-05,6.657563e-12,-1.88475e-05,-6.79609e-12
0.97,0.97,0.1,1.1,1.1,1.76346e-05,6.462719e-12,-1.76346e-05,-6.59112e-12
0.98,0.98,0.1,1.1,1.1,1.640157e-05,6.273426e-12,-1.64016e-05,-6.39164e-12
0.99,0.99,0.1,1.1,1.1,1.514831e-05,6.08949e-12,-1.51483e-05,-6.19771e-12
1.0,1.0,0.1,1.1,1.1,1.387473e-05,5.910827e-12,-1.38747e-05,-6.00886e-12
1.01,1.01,0.1,1.1,1.1,1.258074e-05,5.737272e-12,-1.25807e-05,-5.82517e-12
1.02,1.02,0.1,1.1,1.1,1.126623e-05,5.568629e-12,-1.12662e-05,-5.64648e-12
1.03,1.03,0.1,1.1,1.1,9.931122e-06,5.404871e-12,-9.93112e-06,-5.47259e-12
1.04,1.04,0.1,1.1,1.1,8.575305e-06,5.245776e-12,-8.5753e-06,-5.30337e-12
1.05,1.05,0.1,1.1,1.1,7.198685e-06,5.091205e-12,-7.19869e-06,-5.13878e-12
1.06,1.06,0.1,1.1,1.1,5.801162e-06,4.941103e-12,-5.80116e-06,-4.97857e-12
1.07,1.07,0.1,1.1,1.1,4.382635e-06,4.795303e-12,-4.38264e-06,-4.82281e-12
1.08,1.08,0.1,1.1,1.1,2.943001e-06,4.653722e-12,-2.943e-06,-4.67115e-12
1.09,1.09,0.1,1.1,1.1,1.482158e-06,4.516165e-12,-1.48216e-06,-4.52363e-12
1.1,1.1,0.1,1.1,1.1,-1.32374e-15,4.382605e-12,-1.32351e-15,-4.38008e-12
0.0,0.0,0.2,1.1,1.1,6.489931e-05,1.798128e-11,-6.48993e-05,-1.94857e-11
0.01,0.01,0.2,1.1,1.1,6.434328e-05,1.747863e-11,-6.43433e-05,-1.8965e-11
0.02,0.02,0.2,1.1,1.1,6.382273e-05,1.700201e-11,-6.38227e-05,-1.84703e-11
0.03,0.03,0.2,1.1,1.1,6.330912e-05,1.653133e-11,-6.33091e-05,-1.79819e-11
0.04,0.04,0.2,1.1,1.1,6.281029e-05,1.607303e-11,-6.28103e-05,-1.75057e-11
0.05,0.05,0.2,1.1,1.1,6.232509e-05,1.562672e-11,-6.23251e-05,-1.70416e-11
0.06,0.06,0.2,1.1,1.1,6.185241e-05,1.519207e-11,-6.18524e-05,-1.65894e-11
0.07,0.07,0.2,1.1,1.1,6.139119e-05,1.476891e-11,-6.13912e-05,-1.61485e-11
0.08,0.08,0.2,1.1,1.1,6.094043e-05,1.435685e-11,-6.09404e-05,-1.57191e-11
0.09,0.09,0.2,1.1,1.1,6.049921e-05,1.395584e-11,-6.04992e-05,-1.53005e-11
0.1,0.1,0.2,1.1,1.1,6.006663e-05,1.356537e-11,-6.00666e-05,-1.48926e-11
0.11,0.11,0.2,1.1,1.1,5.964188e-05,1.318529e-11,-5.96419e-05,-1.44952e-11
0.12,0.12,0.2,1.1,1.1,5.922418e-05,1.281536e-11,-5.92242e-05,-1.4108e-11
0.13,0.13,0.2,1.1,1.1,5.881281e-05,1.245531e-11,-5.88128e-05,-1.37307e-11
0.14,0.14,0.2,1.1,1.1,5.840709e-05,1.210482e-11,-5.84071e-05,-1.33632e-11
0.15,0.15,0.2,1.1,1.1,5.800642e-05,1.17637e-11,-5.80064e-05,-1.30052e-11
0.16,0.16,0.2,1.1,1.1,5.761023e-05,1.143191e-11,-5.76102e-05,-1.26562e-11
0.17,0.17,0.2,1.1,1.1,5.721798e-05,1.110889e-11,-5.7218e-05,-1.23165e-11
0.18,0.18,0.2,1.1,1.1,5.682919e-05,1.079475e-11,-5.68292e-05,-1.19854e-11
0.19,0.19,0.2,1.1,1.1,5.644344e-05,1.048894e-11,-5.64434e-05,-1.16629e-11
0.2,0.2,0.2,1.1,1.1,5.606033e-05,1.019157e-11,-5.60603e-05,-1.13488e-11
0.21,0.21,0.2,1.1,1.1,5.567949e-05,9.90219e-12,-5.56795e-05,-1.10428e-11
0.22,0.22,0.2,1.1,1.1,5.53006e-05,9.620693e-12,-5.53006e-05,-1.07448e-11
0.23,0.23,0.2,1.1,1.1,5.492338e-05,9.346968e-12,-5.49234e-05,-1.04545e-11
0.24,0.24,0.2,1.1,1.1,5.454756e-05,9.080625e-12,-5.45476e-05,-1.01718e-11
0.25,0.25,0.2,1.1,1.1,5.417292e-05,8.821555e-12,-5.41729e-05,-9.89647e-12
0.26,0.26,0.2,1.1,1.1,5.379924e-05,8.569534e-12,-5.37992e-05,-9.62827e-12
0.27,0.27,0.2,1.1,1.1,5.342636e-05,8.324563e-12,-5.34264e-05,-9.36698e-12
0.28,0.28,0.2,1.1,1.1,5.305411e-05,8.086309e-12,-5.30541e-05,-9.11252e-12
0.29,0.29,0.2,1.1,1.1,5.268234e-05,7.854606e-12,-5.26823e-05,-8.86471e-12
0.3,0.3,0.2,1.1,1.1,5.231094e-05,7.629231e-12,-5.23109e-05,-8.62355e-12
0.31,0.31,0.2,1.1,1.1,5.193978e-05,7.410184e-12,-5.19398e-05,-8.38843e-12
0.32,0.32,0.2,1.1,1.1,5.156877e-05,7.197132e-12,-5.15688e-05,-8.15961e-12
0.33,0.33,0.2,1.1,1.1,5.119782e-05,6.989964e-12,-5.11978e-05,-7.93671e-12
0.34,0.34,0.2,1.1,1.1,5.082684e-05,6.788681e-12,-5.08268e-05,-7.71971e-12
