v-sweep,v(drain),v(gate),v(source),v(body),i(vd),i(vg),i(vs),i(vb)
0.14,0.14,0.2,1.1,1.1,0.0001909573,4.07977e-11,-0.000190957,-4.2724e-11
0.15,0.15,0.2,1.1,1.1,0.0001896703,3.96482e-11,-0.00018967,-4.15418e-11
0.16,0.16,0.2,1.1,1.1,0.0001883968,3.852965e-11,-0.000188397,-4.03907e-11
0.17,0.17,0.2,1.1,1.1,0.0001871352,3.744122e-11,-0.000187135,-3.92698e-11
0.18,0.18,0.2,1.1,1.1,0.0001858838,3.63822e-11,-0.000185884,-3.81788e-11
0.19,0.19,0.2,1.1,1.1,0.0001846415,3.535178e-11,-0.000184641,-3.71166e-11
0.2,0.2,0.2,1.1,1.1,0.0001834069,3.43493e-11,-0.000183407,-3.60823e-11
0.21,0.21,0.2,1.1,1.1,0.000182179,3.337405e-11,-0.000182179,-3.50757e-11
0.22,0.22,0.2,1.1,1.1,0.0001809568,3.242534e-11,-0.000180957,-3.40957e-11
0.23,0.23,0.2,1.1,1.1,0.0001797394,3.15025e-11,-0.000179739,-3.31419e-11
0.24,0.24,0.2,1.1,1.1,0.000178526,3.060482e-11,-0.000178526,-3.22134e-11
0.25,0.25,0.2,1.1,1.1,0.0001773158,2.973174e-11,-0.000177316,-3.13098e-11
0.26,0.26,0.2,1.1,1.1,0.0001761084,2.888259e-11,-0.000176108,-3.04303e-11
0.27,0.27,0.2,1.1,1.1,0.0001749031,2.805675e-11,-0.000174903,-2.95744e-11
0.28,0.28,0.2,1.1,1.1,0.0001736994,2.725367e-11,-0.000173699,-2.87415e-11
0.29,0.29,0.2,1.1,1.1,0.0001724969,2.647269e-11,-0.000172497,-2.79308e-11
0.3,0.3,0.2,1.1,1.1,0.0001712952,2.571329e-11,-0.000171295,-2.7142e-11
0.31,0.31,0.2,1.1,1.1,0.000170094,2.497486e-11,-0.000170094,-2.63744e-11
0.32,0.32,0.2,1.1,1.1,0.0001688929,2.42569e-11,-0.000168893,-2.56275e-11
0.33,0.33,0.2,1.1,1.1,0.0001676917,2.355888e-11,-0.000167692,-2.49007e-11
0.34,0.34,0.2,1.1,1.1,0.00016649,2.288025e-11,-0.00016649,-2.41937e-11
0.35,0.35,0.2,1.1,1.1,0.0001652877,2.22205e-11,-0.000165288,-2.35056e-11
0.36,0.36,0.2,1.1,1.1,0.0001640845,2.157918e-11,-0.000164084,-2.28363e-11
0.37,0.37,0.2,1.1,1.1,0.0001628801,2.095571e-11,-0.00016288,-2.21851e-11
0.38,0.38,0.2,1.1,1.1,0.0001616743,2.034972e-11,-0.000161674,-2.15514e-11
0.39,0.39,0.2,1.1,1.1,0.0001604668,1.976069e-11,-0.000160467,-2.09351e-11
0.4,0.4,0.2,1.1,1.1,0.0001592573,1.918821e-11,-0.000159257,-2.03355e-11
0.41,0.41,0.2,1.1,1.1,0.0001580457,1.863176e-11,-0.000158046,-1.97521e-11
0.42,0.42,0.2,1.1,1.1,0.0001568315,1.809097e-11,-0.000156832,-1.91847e-11
0.43,0.43,0.2,1.1,1.1,0.0001556145,1.756542e-11,-0.000155614,-1.86327e-11
0.44,0.44,0.2,1.1,1.1,0.0001543942,1.705472e-11,-0.000154394,-1.8096e-11
0.45,0.45,0.2,1.1,1.1,0.0001531704,1.655839e-11,-0.00015317,-1.75738e-11
0.46,0.46,0.2,1.1,1.1,0.0001519425,1.607614e-11,-0.000151942,-1.70659e-11
0.47,0.47,0.2,1.1,1.1,0.00015071,1.560754e-11,-0.00015071,-1.65718e-11
