v-sweep,v(drain),v(gate),v(source),v(body),i(vd),i(vg),i(vs),i(vb)
0.22,0.22,0.0,0.0,0.0,-2.70879e-10,1.086424e-12,2.695725e-10,2.200148e-13
0.23,0.23,0.0,0.0,0.0,-2.84654e-10,1.192987e-12,2.832307e-10,2.300149e-13
0.24,0.24,0.0,0.0,0.0,-2.99105e-10,1.306673e-12,2.975578e-10,2.400149e-13
0.25,0.25,0.0,0.0,0.0,-3.14266e-10,1.427823e-12,3.125884e-10,2.50015e-13
0.26,0.26,0.0,0.0,0.0,-3.30175e-10,1.556789e-12,3.283584e-10,2.60015e-13
0.27,0.27,0.0,0.0,0.0,-3.4687e-10,1.693938e-12,3.449057e-10,2.700151e-13
0.28,0.28,0.0,0.0,0.0,-3.64389e-10,1.839654e-12,3.622695e-10,2.800152e-13
0.29,0.29,0.0,0.0,0.0,-3.82775e-10,1.994333e-12,3.804909e-10,2.900153e-13
0.3,0.3,0.0,0.0,0.0,-4.02071e-10,2.158388e-12,3.996131e-10,3.000154e-13
0.31,0.31,0.0,0.0,0.0,-4.22323e-10,2.332248e-12,4.196811e-10,3.100155e-13
0.32,0.32,0.0,0.0,0.0,-4.43579e-10,2.516358e-12,4.407422e-10,3.200156e-13
0.33,0.33,0.0,0.0,0.0,-4.65887e-10,2.711182e-12,4.628459e-10,3.300157e-13
0.34,0.34,0.0,0.0,0.0,-4.89301e-10,2.9172e-12,4.860442e-10,3.400158e-13
0.35,0.35,0.0,0.0,0.0,-5.13876e-10,3.134912e-12,5.103913e-10,3.500159e-13
0.36,0.36,0.0,0.0,0.0,-5.39669e-10,3.364837e-12,5.359445e-10,3.60016e-13
0.37,0.37,0.0,0.0,0.0,-5.66741e-10,3.607513e-12,5.627635e-10,3.700162e-13
0.38,0.38,0.0,0.0,0.0,-5.95155e-10,3.863499e-12,5.909111e-10,3.800163e-13
0.39,0.39,0.0,0.0,0.0,-6.24977e-10,4.133377e-12,6.204531e-10,3.900165e-13
0.4,0.4,0.0,0.0,0.0,-6.56276e-10,4.417749e-12,6.514586e-10,4.000167e-13
0.41,0.41,0.0,0.0,0.0,-6.89127e-10,4.717239e-12,6.840002e-10,4.100169e-13
0.42,0.42,0.0,0.0,0.0,-7.23606e-10,5.032498e-12,7.181538e-10,4.200171e-13
0.43,0.43,0.0,0.0,0.0,-7.59793e-10,5.364198e-12,7.539993e-10,4.300173e-13
0.44,0.44,0.0,0.0,0.0,-7.97773e-10,5.713038e-12,7.916204e-10,4.400175e-13
0.45,0.45,0.0,0.0,0.0,-8.37635e-10,6.079744e-12,8.311053e-10,4.500177e-13
0.46,0.46,0.0,0.0,0.0,-8.79471e-10,6.465067e-12,8.725462e-10,4.60018e-13
0.47,0.47,0.0,0.0,0.0,-9.2338e-10,6.869788e-12,9.160402e-10,4.700183e-13
0.48,0.48,0.0,0.0,0.0,-9.69464e-10,7.294715e-12,9.616892e-10,4.800186e-13
0.49,0.49,0.0,0.0,0.0,-1.01783e-09,7.740686e-12,1.0096e-09,4.900189e-13
0.5,0.5,0.0,0.0,0.0,-1.06859e-09,8.208573e-12,1.059886e-09,5.000192e-13
0.51,0.51,0.0,0.0,0.0,-1.12187e-09,8.699276e-12,1.112664e-09,5.100196e-13
0.52,0.52,0.0,0.0,0.0,-1.17779e-09,9.213731e-12,1.16806e-09,5.2002e-13
0.53,0.53,0.0,0.0,0.0,-1.23649e-09,9.752907e-12,1.226203e-09,5.300204e-13
0.54,0.54,0.0,0.0,0.0,-1.29809e-09,1.031781e-11,1.287232e-09,5.400208e-13
0.55,0.55,0.0,0.0,0.0,-1.36275e-09,1.090948e-11,1.35129e-09,5.500212e-13
0.56,0.56,0.0,0.0,0.0,-1.43062e-09,1.152899e-11,1.41853e-09,5.600217e-13
0.57,0.57,0.0,0.0,0.0,-1.50186e-09,1.217747e-11,1.489112e-09,5.700223e-13
0.58,0.58,0.0,0.0,0.0,-1.57664e-09,1.285607e-11,1.563205e-09,5.800228e-13
0.59,0.59,0.0,0.0,0.0,-1.65514e-09,1.356599e-11,1.640985e-09,5.900234e-13
0.6,0.6,0.0,0.0,0.0,-1.73755e-09,1.430848e-11,1.722639e-09,6.00024e-13
0.61,0.61,0.0,0.0,0.0,-1.82406e-09,1.508483e-11,1.808364e-09,6.100247e-13
0.62,0.62,0.0,0.0,0.0,-1.91488e-09,1.589636e-11,1.898368e-09,6.200254e-13
0.63,0.63,0.0,0.0,0.0,-2.01024e-09,1.674447e-11,1.992867e-09,6.300261e-13
0.64,0.64,0.0,0.0,0.0,-2.11036e-09,1.763058e-11,2.092093e-09,6.400269e-13
0.65,0.65,0.0,0.0,0.0,-2.21549e-09,1.855617e-11,2.196287e-09,6.500278e-13
0.66,0.66,0.0,0.0,0.0,-2.32589e-09,1.952279e-11,2.305706e-09,6.600287e-13
0.67,0.67,0.0,0.0,0.0,-2.44182e-09,2.053201e-11,2.420618e-09,6.700296e-13
0.68,0.68,0.0,0.0,0.0,-2.56357e-09,2.158549e-11,2.541308e-09,6.800306e-13
0.69,0.69,0.0,0.0,0.0,-2.69145e-09,2.268493e-11,2.668075e-09,6.900317e-13
0.7,0.7,0.0,0.0,0.0,-2.82577e-09,2.383209e-11,2.801236e-09,7.000329e-13
0.71,0.71,0.0,0.0,0.0,-2.96686e-09,2.502881e-11,2.941124e-09,7.100341e-13
0.72,0.72,0.0,0.0,0.0,-3.11509e-09,2.627696e-11,3.088092e-09,7.200354e-13
0.73,0.73,0.0,0.0,0.0,-3.27082e-09,2.75785e-11,3.242511e-09,7.300367e-13
0.74,0.74,0.0,0.0,0.0,-3.43445e-09,2.893546e-11,3.404774e-09,7.400382e-13
0.75,0.75,0.0,0.0,0.0,-3.60639e-09,3.034994e-11,3.575295e-09,7.500397e-13
0.76,0.76,0.0,0.0,0.0,-3.7871e-09,3.18241e-11,3.754511e-09,7.600413e-13
0.77,0.77,0.0,0.0,0.0,-3.97702e-09,3.336018e-11,3.942885e-09,7.700431e-13
0.78,0.78,0.0,0.0,0.0,-4.17665e-09,3.49605e-11,4.140905e-09,7.800449e-13
0.79,0.79,0.0,0.0,0.0,-4.3865e-09,3.662747e-11,4.349087e-09,7.900468e-13
0.8,0.8,0.0,0.0,0.0,-4.60714e-09,3.836357e-11,4.567975e-09,8.000489e-13
0.81,0.81,0.0,0.0,0.0,-4.83913e-09,4.017136e-11,4.798146e-09,8.100511e-13
0.82,0.82,0.0,0.0,0.0,-5.08308e-09,4.205352e-11,5.040207e-09,8.200534e-13
0.83,0.83,0.0,0.0,0.0,-5.33965e-09,4.401277e-11,5.294803e-09,8.300558e-13
0.84,0.84,0.0,0.0,0.0,-5.6095e-09,4.605198e-11,5.562613e-09,8.400584e-13
0.85,0.85,0.0,0.0,0.0,-5.89338e-09,4.817407e-11,5.844356e-09,8.500612e-13
0.86,0.86,0.0,0.0,0.0,-6.19203e-09,5.03821e-11,6.140791e-09,8.600641e-13
0.87,0.87,0.0,0.0,0.0,-6.50627e-09,5.267919e-11,6.452723e-09,8.700672e-13
0.88,0.88,0.0,0.0,0.0,-6.83695e-09,5.506862e-11,6.781001e-09,8.800704e-13
0.89,0.89,0.0,0.0,0.0,-7.18497e-09,5.755373e-11,7.126524e-09,8.900739e-13
0.9,0.9,0.0,0.0,0.0,-7.55128e-09,6.013801e-11,7.490241e-09,9.000775e-13
0.91,0.91,0.0,0.0,0.0,-7.93689e-09,6.282505e-11,7.873158e-09,9.100814e-13
0.92,0.92,0.0,0.0,0.0,-8.34288e-09,6.561856e-11,8.276339e-09,9.200855e-13
0.93,0.93,0.0,0.0,0.0,-8.77036e-09,6.852239e-11,8.700906e-09,9.301179e-13
0.94,0.94,0.0,0.0,0.0,-9.22053e-09,7.15405e-11,9.14805e-09,9.401741e-13
0.95,0.95,0.0,0.0,0.0,-9.69466e-09,7.467701e-11,9.619029e-09,9.502588e-13
0.96,0.96,0.0,0.0,0.0,-1.01941e-08,7.793615e-11,1.011517e-08,9.603852e-13
0.97,0.97,0.0,0.0,0.0,-1.07202e-08,8.132231e-11,1.063789e-08,9.705726e-13
0.98,0.98,0.0,0.0,0.0,-1.12745e-08,8.484001e-11,1.118868e-08,9.808484e-13
0.99,0.99,0.0,0.0,0.0,-1.18586e-08,8.849395e-11,1.17691e-08,9.912513e-13
1.0,1.0,0.0,0.0,0.0,-1.24741e-08,9.228896e-11,1.238083e-08,1.001836e-12
1.01,1.01,0.0,0.0,0.0,-1.31229e-08,9.623004e-11,1.302563e-08,1.01268e-12
1.02,1.02,0.0,0.0,0.0,-1.38067e-08,1.003224e-10,1.370537e-08,1.023893e-12
1.03,1.03,0.0,0.0,0.0,-1.45276e-08,1.045713e-10,1.442202e-08,1.035642e-12
1.04,1.04,0.0,0.0,0.0,-1.52877e-08,1.089823e-10,1.517767e-08,1.048193e-12
1.05,1.05,0.0,0.0,0.0,-1.60892e-08,1.135611e-10,1.597454e-08,1.062027e-12
1.06,1.06,0.0,0.0,0.0,-1.69343e-08,1.183135e-10,1.681495e-08,1.078089e-12
1.07,1.07,0.0,0.0,0.0,-1.78257e-08,1.232458e-10,1.770139e-08,1.098348e-12
1.08,1.08,0.0,0.0,0.0,-1.8766e-08,1.283641e-10,1.863646e-08,1.126947e-12
1.09,1.09,0.0,0.0,0.0,-1.97578e-08,1.336749e-10,1.962295e-08,1.172455e-12
1.1,1.1,0.0,0.0,0.0,-2.08042e-08,1.39185e-10,2.066377e-08,1.252e-12
0.0,0.0,0.1,0.0,0.0,3.804636e-14,-7.61891e-14,3.804636e-14,8.01305e-17
0.01,0.01,0.1,0.0,0.0,-4.19115e-10,-7.87981e-14,4.191837e-10,1.008475e-14
0.02,0.02,0.1,0.0,0.0,-7.49629e-10,-8.02275e-14,7.496889e-10,2.008791e-14
0.03,0.03,0.1,0.0,0.0,-1.00158e-09,-8.04495e-14,1.001633e-09,3.009009e-14
0.04,0.04,0.1,0.0,0.0,-1.19203e-09,-7.92977e-14,1.192071e-09,4.009161e-14
0.05,0.05,0.1,0.0,0.0,-1.34055e-09,-7.66887e-14,1.34058e-09,5.009269e-14
0.06,0.06,0.1,0.0,0.0,-1.464e-09,-7.25114e-14,1.464013e-09,6.009349e-14
0.07,0.07,0.1,0.0,0.0,-1.57405e-09,-6.66966e-14,1.57405e-09,7.00941e-14
0.08,0.08,0.1,0.0,0.0,-1.67786e-09,-5.91055e-14,1.677842e-09,8.009459e-14
0.09,0.09,0.1,0.0,0.0,-1.77962e-09,-4.9627e-14,1.779584e-09,9.0095e-14
0.1,0.1,0.1,0.0,0.0,-1.88184e-09,-3.81362e-14,1.881774e-09,1.000954e-13
0.11,0.11,0.1,0.0,0.0,-1.98606e-09,-2.44943e-14,1.98597e-09,1.100957e-13
0.12,0.12,0.1,0.0,0.0,-2.09332e-09,-8.59035e-15,2.093213e-09,1.200961e-13
0.13,0.13,0.1,0.0,0.0,-2.20439e-09,9.700574e-15,2.20425e-09,1.300964e-13
0.14,0.14,0.1,0.0,0.0,-2.31983e-09,3.053113e-14,2.319662e-09,1.400968e-13
0.15,0.15,0.1,0.0,0.0,-2.44013e-09,5.408174e-14,2.43993e-09,1.500972e-13
0.16,0.16,0.1,0.0,0.0,-2.56572e-09,8.046341e-14,2.565481e-09,1.600976e-13
0.17,0.17,0.1,0.0,0.0,-2.69699e-09,1.098982e-13,2.696705e-09,1.70098e-13
0.18,0.18,0.1,0.0,0.0,-2.8343e-09,1.424971e-13,2.83398e-09,1.800985e-13
0.19,0.19,0.1,0.0,0.0,-2.97804e-09,1.784684e-13,2.977676e-09,1.90099e-13
0.2,0.2,0.1,0.0,0.0,-3.12858e-09,2.179784e-13,3.128162e-09,2.000995e-13
0.21,0.21,0.1,0.0,0.0,-3.28628e-09,2.612494e-13,3.285813e-09,2.101001e-13
0.22,0.22,0.1,0.0,0.0,-3.45154e-09,3.084477e-13,3.451012e-09,2.201007e-13
0.23,0.23,0.1,0.0,0.0,-3.62475e-09,3.598233e-13,3.624156e-09,2.301014e-13
0.24,0.24,0.1,0.0,0.0,-3.80631e-09,4.155426e-13,3.805652e-09,2.401022e-13
0.25,0.25,0.1,0.0,0.0,-3.99665e-09,4.758832e-13,3.995925e-09,2.501029e-13
0.26,0.26,0.1,0.0,0.0,-4.19622e-09,5.410672e-13,4.195415e-09,2.601038e-13
0.27,0.27,0.1,0.0,0.0,-4.40546e-09,6.113166e-13,4.404583e-09,2.701047e-13
0.28,0.28,0.1,0.0,0.0,-4.62487e-09,6.869366e-13,4.623906e-09,2.801057e-13
0.29,0.29,0.1,0.0,0.0,-4.85495e-09,7.681494e-13,4.853887e-09,2.901067e-13
0.3,0.3,0.1,0.0,0.0,-5.0962e-09,8.552464e-13,5.095048e-09,3.001078e-13
0.31,0.31,0.1,0.0,0.0,-5.34919e-09,9.485329e-13,5.347935e-09,3.10109e-13
0.32,0.32,0.1,0.0,0.0,-5.61449e-09,1.0483e-12,5.613121e-09,3.201103e-13
0.33,0.33,0.1,0.0,0.0,-5.89269e-09,1.154854e-12,5.891204e-09,3.301117e-13
0.34,0.34,0.1,0.0,0.0,-6.18442e-09,1.268541e-12,6.18281e-09,3.401132e-13
0.35,0.35,0.1,0.0,0.0,-6.49033e-09,1.389694e-12,6.488593e-09,3.501147e-13
0.36,0.36,0.1,0.0,0.0,-6.81112e-09,1.51866e-12,6.809239e-09,3.601164e-13
0.37,0.37,0.1,0.0,0.0,-7.14749e-09,1.655814e-12,7.145467e-09,3.701182e-13
0.38,0.38,0.1,0.0,0.0,-7.50021e-09,1.801531e-12,7.498026e-09,3.801202e-13
0.39,0.39,0.1,0.0,0.0,-7.87005e-09,1.956199e-12,7.867705e-09,3.901222e-13
0.4,0.4,0.1,0.0,0.0,-8.25785e-09,2.120248e-12,8.255326e-09,4.001244e-13
0.41,0.41,0.1,0.0,0.0,-8.66446e-09,2.294123e-12,8.661752e-09,4.101268e-13
0.42,0.42,0.1,0.0,0.0,-9.09079e-09,2.47824e-12,9.087887e-09,4.201293e-13
0.43,0.43,0.1,0.0,0.0,-9.53778e-09,2.673056e-12,9.534677e-09,4.301319e-13
0.44,0.44,0.1,0.0,0.0,-1.00064e-08,2.879072e-12,1.000311e-08,4.401348e-13
0.45,0.45,0.1,0.0,0.0,-1.04978e-08,3.096773e-12,1.049423e-08,4.501378e-13
0.46,0.46,0.1,0.0,0.0,-1.10129e-08,3.326714e-12,1.100913e-08,4.601411e-13
0.47,0.47,0.1,0.0,0.0,-1.1553e-08,3.569409e-12,1.154893e-08,4.701445e-13
0.48,0.48,0.1,0.0,0.0,-1.21192e-08,3.825371e-12,1.211485e-08,4.801482e-13
0.49,0.49,0.1,0.0,0.0,-1.27127e-08,4.095252e-12,1.270813e-08,4.901521e-13
0.5,0.5,0.1,0.0,0.0,-1.3335e-08,4.379622e-12,1.333008e-08,5.001563e-13
0.51,0.51,0.1,0.0,0.0,-1.39873e-08,4.679118e-12,1.398208e-08,5.101607e-13
0.52,0.52,0.1,0.0,0.0,-1.46711e-08,4.994366e-12,1.466558e-08,5.201654e-13
0.53,0.53,0.1,0.0,0.0,-1.5388e-08,5.326073e-12,1.53821e-08,5.301704e-13
0.54,0.54,0.1,0.0,0.0,-1.61394e-08,5.674905e-12,1.613321e-08,5.401757e-13
0.55,0.55,0.1,0.0,0.0,-1.69272e-08,6.041626e-12,1.69206e-08,5.501814e-13
0.56,0.56,0.1,0.0,0.0,-1.7753e-08,6.426942e-12,1.7746e-08,5.601874e-13
0.57,0.57,0.1,0.0,0.0,-1.86187e-08,6.831646e-12,1.861127e-08,5.701938e-13
0.58,0.58,0.1,0.0,0.0,-1.95262e-08,7.25657e-12,1.951832e-08,5.802006e-13
0.59,0.59,0.1,0.0,0.0,-2.04775e-08,7.702547e-12,2.046919e-08,5.902078e-13
0.6,0.6,0.1,0.0,0.0,-2.14748e-08,8.17045e-12,2.1466e-08,6.002155e-13
0.61,0.61,0.1,0.0,0.0,-2.25203e-08,8.661155e-12,2.251098e-08,6.102236e-13
0.62,0.62,0.1,0.0,0.0,-2.36163e-08,9.175605e-12,2.36065e-08,6.202323e-13
0.63,0.63,0.1,0.0,0.0,-2.47653e-08,9.714771e-12,2.4755e-08,6.302414e-13
0.64,0.64,0.1,0.0,0.0,-2.597e-08,1.027968e-11,2.595909e-08,6.402512e-13
0.65,0.65,0.1,0.0,0.0,-2.7233e-08,1.087136e-11,2.72215e-08,6.502615e-13
0.66,0.66,0.1,0.0,0.0,-2.85572e-08,1.149086e-11,2.854508e-08,6.602724e-13
0.67,0.67,0.1,0.0,0.0,-2.99457e-08,1.213935e-11,2.993286e-08,6.70284e-13
0.68,0.68,0.1,0.0,0.0,-3.14015e-08,1.281793e-11,3.1388e-08,6.802963e-13
0.69,0.69,0.1,0.0,0.0,-3.2928e-08,1.352786e-11,3.291383e-08,6.903093e-13
0.7,0.7,0.1,0.0,0.0,-3.45288e-08,1.427035e-11,3.451387e-08,7.003231e-13
0.71,0.71,0.1,0.0,0.0,-3.62076e-08,1.50467e-11,3.619179e-08,7.103378e-13
0.72,0.72,0.1,0.0,0.0,-3.79681e-08,1.585825e-11,3.795149e-08,7.203533e-13
0.73,0.73,0.1,0.0,0.0,-3.98145e-08,1.670634e-11,3.979705e-08,7.303697e-13
0.74,0.74,0.1,0.0,0.0,-4.17511e-08,1.759244e-11,4.173277e-08,7.403871e-13
0.75,0.75,0.1,0.0,0.0,-4.37824e-08,1.851805e-11,4.376317e-08,7.504055e-13
0.76,0.76,0.1,0.0,0.0,-4.59133e-08,1.948465e-11,4.589301e-08,7.604249e-13
0.77,0.77,0.1,0.0,0.0,-4.81486e-08,2.049388e-11,4.812732e-08,7.704456e-13
0.78,0.78,0.1,0.0,0.0,-5.04937e-08,2.154737e-11,5.047137e-08,7.804674e-13
0.79,0.79,0.1,0.0,0.0,-5.29542e-08,2.26468e-11,5.293072e-08,7.904904e-13
0.8,0.8,0.1,0.0,0.0,-5.55358e-08,2.379395e-11,5.551122e-08,8.005148e-13
0.81,0.81,0.1,0.0,0.0,-5.82448e-08,2.499068e-11,5.821905e-08,8.105407e-13
0.82,0.82,0.1,0.0,0.0,-6.10878e-08,2.623883e-11,6.106069e-08,8.205679e-13
0.83,0.83,0.1,0.0,0.0,-6.40714e-08,2.754037e-11,6.404299e-08,8.305968e-13
0.84,0.84,0.1,0.0,0.0,-6.72029e-08,2.889734e-11,6.717314e-08,8.406273e-13
0.85,0.85,0.1,0.0,0.0,-7.04899e-08,3.031182e-11,7.045873e-08,8.506595e-13
0.86,0.86,0.1,0.0,0.0,-7.39404e-08,3.178596e-11,7.390775e-08,8.606936e-13
0.87,0.87,0.1,0.0,0.0,-7.75628e-08,3.332205e-11,7.752863e-08,8.707296e-13
0.88,0.88,0.1,0.0,0.0,-8.1366e-08,3.492238e-11,8.133022e-08,8.807676e-13
0.89,0.89,0.1,0.0,0.0,-8.53593e-08,3.658934e-11,8.532186e-08,8.908078e-13
0.9,0.9,0.1,0.0,0.0,-8.95526e-08,3.832543e-11,8.95134e-08,9.008502e-13
0.91,0.91,0.1,0.0,0.0,-9.39562e-08,4.013322e-11,9.391519e-08,9.108949e-13
0.92,0.92,0.1,0.0,0.0,-9.85811e-08,4.201539e-11,9.853814e-08,9.209422e-13
0.93,0.93,0.1,0.0,0.0,-1.03439e-07,4.397464e-11,1.033938e-07,9.313142e-13
0.94,0.94,0.1,0.0,0.0,-1.08541e-07,4.601386e-11,1.084942e-07,9.419715e-13
0.95,0.95,0.1,0.0,0.0,-1.13901e-07,4.813595e-11,1.138521e-07,9.52959e-13
0.96,0.96,0.1,0.0,0.0,-1.19532e-07,5.034397e-11,1.194809e-07,9.644307e-13
0.97,0.97,0.1,0.0,0.0,-1.25449e-07,5.264107e-11,1.253949e-07,9.76607e-13
0.98,0.98,0.1,0.0,0.0,-1.31665e-07,5.503049e-11,1.316089e-07,9.898012e-13
0.99,0.99,0.1,0.0,0.0,-1.38197e-07,5.75156e-11,1.381385e-07,1.004455e-12
1.0,1.0,0.1,0.0,0.0,-1.45062e-07,6.009988e-11,1.450004e-07,1.021189e-12
1.01,1.01,0.1,0.0,0.0,-1.52276e-07,6.278691e-11,1.522118e-07,1.040865e-12
1.02,1.02,0.1,0.0,0.0,-1.59858e-07,6.558044e-11,1.597911e-07,1.064678e-12
1.03,1.03,0.1,0.0,0.0,-1.67827e-07,6.848426e-11,1.677576e-07,1.094269e-12
1.04,1.04,0.1,0.0,0.0,-1.76204e-07,7.150237e-11,1.761315e-07,1.131882e-12
1.05,1.05,0.1,0.0,0.0,-1.8501e-07,7.463888e-11,1.849342e-07,1.18057e-12
1.06,1.06,0.1,0.0,0.0,-1.94267e-07,7.789802e-11,1.941881e-07,1.244454e-12
1.07,1.07,0.1,0.0,0.0,-2.04e-07,8.128419e-11,2.039169e-07,1.329077e-12
1.08,1.08,0.1,0.0,0.0,-2.14232e-07,8.480189e-11,2.141455e-07,1.441849e-12
1.09,1.09,0.1,0.0,0.0,-2.2499e-07,8.845583e-11,2.248999e-07,1.592628e-12
1.1,1.1,0.1,0.0,0.0,-2.36302e-07,9.225085e-11,2.362077e-07,1.794461e-12
0.0,0.0,0.2,0.0,0.0,4.770527e-14,-9.55902e-14,4.770527e-14,2.260201e-16
0.01,0.01,0.2,0.0,0.0,-5.22814e-09,-8.17679e-14,5.228208e-09,1.023077e-14
0.02,0.02,0.2,0.0,0.0,-9.34363e-09,-6.99441e-14,9.343681e-09,2.02343e-14
0.03,0.03,0.2,0.0,0.0,-1.24742e-08,-6.07292e-14,1.247424e-08,3.023713e-14
0.04,0.04,0.2,0.0,0.0,-1.48337e-08,-5.67324e-14,1.483371e-08,4.023962e-14
0.05,0.05,0.2,0.0,0.0,-1.66668e-08,-6.01463e-14,1.666677e-08,5.0242e-14
0.06,0.06,0.2,0.0,0.0,-1.81838e-08,-6.61693e-14,1.818379e-08,6.024438e-14
0.07,0.07,0.2,0.0,0.0,-1.95306e-08,-7.222e-14,1.953056e-08,7.024684e-14
0.08,0.08,0.2,0.0,0.0,-2.07962e-08,-7.76323e-14,2.079623e-08,8.024945e-14
0.09,0.09,0.2,0.0,0.0,-2.2033e-08,-8.22953e-14,2.203302e-08,9.025225e-14
0.1,0.1,0.2,0.0,0.0,-2.32719e-08,-8.5959e-14,2.327186e-08,1.002552e-13
0.11,0.11,0.2,0.0,0.0,-2.4532e-08,-8.8568e-14,2.453197e-08,1.102585e-13
0.12,0.12,0.2,0.0,0.0,-2.5826e-08,-9.00113e-14,2.582602e-08,1.20262e-13
0.13,0.13,0.2,0.0,0.0,-2.7163e-08,-9.02611e-14,2.716301e-08,1.302658e-13
0.14,0.14,0.2,0.0,0.0,-2.85499e-08,-8.90954e-14,2.854982e-08,1.402699e-13
0.15,0.15,0.2,0.0,0.0,-2.99921e-08,-8.64864e-14,2.999208e-08,1.502744e-13
0.16,0.16,0.2,0.0,0.0,-3.14948e-08,-8.23508e-14,3.149468e-08,1.602792e-13
0.17,0.17,0.2,0.0,0.0,-3.30621e-08,-7.65221e-14,3.306206e-08,1.702845e-13
0.18,0.18,0.2,0.0,0.0,-3.46985e-08,-6.88893e-14,3.469843e-08,1.802901e-13
0.19,0.19,0.2,0.0,0.0,-3.6408e-08,-5.94247e-14,3.640788e-08,1.902962e-13
0.2,0.2,0.2,0.0,0.0,-3.81946e-08,-4.79616e-14,3.819446e-08,2.003027e-13
0.21,0.21,0.2,0.0,0.0,-4.00624e-08,-3.42781e-14,4.006226e-08,2.103097e-13
0.22,0.22,0.2,0.0,0.0,-4.20156e-08,-1.84297e-14,4.20154e-08,2.203173e-13
0.23,0.23,0.2,0.0,0.0,-4.40584e-08,-1.11022e-16,4.405813e-08,2.303255e-13
0.24,0.24,0.2,0.0,0.0,-4.6195e-08,2.073341e-14,4.619479e-08,2.403342e-13
0.25,0.25,0.2,0.0,0.0,-4.84302e-08,4.427014e-14,4.842988e-08,2.503436e-13
0.26,0.26,0.2,0.0,0.0,-5.07684e-08,7.06657e-14,5.076804e-08,2.603537e-13
0.27,0.27,0.2,0.0,0.0,-5.32145e-08,1.000866e-13,5.321408e-08,2.703645e-13
0.28,0.28,0.2,0.0,0.0,-5.57734e-08,1.326994e-13,5.577301e-08,2.80376e-13
0.29,0.29,0.2,0.0,0.0,-5.84505e-08,1.686706e-13,5.845001e-08,2.903884e-13
0.3,0.3,0.2,0.0,0.0,-6.1251e-08,2.081668e-13,6.125048e-08,3.004016e-13
0.31,0.31,0.2,0.0,0.0,-6.41806e-08,2.5141e-13,6.418004e-08,3.104158e-13
0.32,0.32,0.2,0.0,0.0,-6.72451e-08,2.986222e-13,6.724451e-08,3.204309e-13
0.33,0.33,0.2,0.0,0.0,-7.04507e-08,3.499978e-13,7.044998e-08,3.304471e-13
0.34,0.34,0.2,0.0,0.0,-7.38035e-08,4.057588e-13,7.380277e-08,3.404643e-13
0.35,0.35,0.2,0.0,0.0,-7.73103e-08,4.660994e-13,7.730947e-08,3.504827e-13
0.36,0.36,0.2,0.0,0.0,-8.09778e-08,5.312417e-13,8.097693e-08,3.605024e-13
0.37,0.37,0.2,0.0,0.0,-8.48133e-08,6.015188e-13,8.48123e-08,3.705233e-13
0.38,0.38,0.2,0.0,0.0,-8.88241e-08,6.770973e-13,8.882301e-08,3.805456e-13
