v-sweep,v(drain),v(gate),v(source),v(body),i(vd),i(vg),i(vs),i(vb)
0.32,0.32,0.0,0.0,0.0,-6.51821e-11,3.690658e-13,6.449305e-11,3.200038e-13
0.33,0.33,0.0,0.0,0.0,-6.84553e-11,3.9764e-13,6.772761e-11,3.300038e-13
0.34,0.34,0.0,0.0,0.0,-7.18902e-11,4.27856e-13,7.11223e-11,3.400038e-13
0.35,0.35,0.0,0.0,0.0,-7.54949e-11,4.597871e-13,7.468507e-11,3.500038e-13
0.36,0.36,0.0,0.0,0.0,-7.92778e-11,4.935094e-13,7.842428e-11,3.600039e-13
0.37,0.37,0.0,0.0,0.0,-8.32478e-11,5.291019e-13,8.234867e-11,3.700039e-13
0.38,0.38,0.0,0.0,0.0,-8.74141e-11,5.666466e-13,8.646744e-11,3.800039e-13
0.39,0.39,0.0,0.0,0.0,-9.17864e-11,6.062287e-13,9.07902e-11,3.900039e-13
0.4,0.4,0.0,0.0,0.0,-9.6375e-11,6.479365e-13,9.532707e-11,4.000039e-13
0.41,0.41,0.0,0.0,0.0,-1.01191e-10,6.918617e-13,1.000887e-10,4.10004e-13
0.42,0.42,0.0,0.0,0.0,-1.06244e-10,7.380996e-13,1.050861e-10,4.20004e-13
0.43,0.43,0.0,0.0,0.0,-1.11548e-10,7.86749e-13,1.10331e-10,4.30004e-13
0.44,0.44,0.0,0.0,0.0,-1.17114e-10,8.379123e-13,1.158357e-10,4.400041e-13
0.45,0.45,0.0,0.0,0.0,-1.22955e-10,8.916958e-13,1.21613e-10,4.500041e-13
0.46,0.46,0.0,0.0,0.0,-1.29085e-10,9.482099e-13,1.276765e-10,4.600041e-13
0.47,0.47,0.0,0.0,0.0,-1.35518e-10,1.007569e-12,1.340404e-10,4.700042e-13
0.48,0.48,0.0,0.0,0.0,-1.42269e-10,1.069891e-12,1.407194e-10,4.800042e-13
0.49,0.49,0.0,0.0,0.0,-1.49355e-10,1.135301e-12,1.477294e-10,4.900043e-13
0.5,0.5,0.0,0.0,0.0,-1.56791e-10,1.203924e-12,1.550868e-10,5.000043e-13
0.51,0.51,0.0,0.0,0.0,-1.64595e-10,1.275894e-12,1.628089e-10,5.100044e-13
0.52,0.52,0.0,0.0,0.0,-1.72785e-10,1.351347e-12,1.709137e-10,5.200044e-13
0.53,0.53,0.0,0.0,0.0,-1.81381e-10,1.430426e-12,1.794206e-10,5.300045e-13
0.54,0.54,0.0,0.0,0.0,-1.90403e-10,1.513279e-12,1.883495e-10,5.400045e-13
0.55,0.55,0.0,0.0,0.0,-1.99872e-10,1.600057e-12,1.977216e-10,5.500046e-13
0.56,0.56,0.0,0.0,0.0,-2.0981e-10,1.690919e-12,2.075591e-10,5.600047e-13
0.57,0.57,0.0,0.0,0.0,-2.20242e-10,1.786029e-12,2.178856e-10,5.700048e-13
0.58,0.58,0.0,0.0,0.0,-2.31191e-10,1.885557e-12,2.287255e-10,5.800048e-13
0.59,0.59,0.0,0.0,0.0,-2.42685e-10,1.989679e-12,2.401048e-10,5.900049e-13
0.6,0.6,0.0,0.0,0.0,-2.54749e-10,2.098577e-12,2.520509e-10,6.00005e-13
0.61,0.61,0.0,0.0,0.0,-2.67415e-10,2.212441e-12,2.645925e-10,6.100051e-13
0.62,0.62,0.0,0.0,0.0,-2.80711e-10,2.331466e-12,2.777598e-10,6.200052e-13
0.63,0.63,0.0,0.0,0.0,-2.94671e-10,2.455855e-12,2.915849e-10,6.300053e-13
0.64,0.64,0.0,0.0,0.0,-3.09327e-10,2.585818e-12,3.061014e-10,6.400054e-13
0.65,0.65,0.0,0.0,0.0,-3.24716e-10,2.721572e-12,3.213446e-10,6.500056e-13
0.66,0.66,0.0,0.0,0.0,-3.40875e-10,2.863342e-12,3.37352e-10,6.600057e-13
0.67,0.67,0.0,0.0,0.0,-3.57844e-10,3.011362e-12,3.54163e-10,6.700058e-13
0.68,0.68,0.0,0.0,0.0,-3.75665e-10,3.165872e-12,3.718192e-10,6.80006e-13
0.69,0.69,0.0,0.0,0.0,-3.94381e-10,3.327123e-12,3.903644e-10,6.900061e-13
0.7,0.7,0.0,0.0,0.0,-4.1404e-10,3.495374e-12,4.098448e-10,7.000063e-13
0.71,0.71,0.0,0.0,0.0,-4.3469e-10,3.670892e-12,4.303093e-10,7.100065e-13
0.72,0.72,0.0,0.0,0.0,-4.56383e-10,3.853954e-12,4.518094e-10,7.200067e-13
0.73,0.73,0.0,0.0,0.0,-4.79174e-10,4.044847e-12,4.743994e-10,7.300069e-13
0.74,0.74,0.0,0.0,0.0,-5.03121e-10,4.243868e-12,4.981369e-10,7.400071e-13
0.75,0.75,0.0,0.0,0.0,-5.28284e-10,4.451324e-12,5.230822e-10,7.500073e-13
0.76,0.76,0.0,0.0,0.0,-5.54727e-10,4.667534e-12,5.492996e-10,7.600076e-13
0.77,0.77,0.0,0.0,0.0,-5.82519e-10,4.892826e-12,5.768565e-10,7.700078e-13
0.78,0.78,0.0,0.0,0.0,-6.11732e-10,5.12754e-12,6.058245e-10,7.800081e-13
0.79,0.79,0.0,0.0,0.0,-6.42441e-10,5.372029e-12,6.362789e-10,7.900084e-13
0.8,0.8,0.0,0.0,0.0,-6.74726e-10,5.626657e-12,6.682994e-10,8.000087e-13
0.81,0.81,0.0,0.0,0.0,-7.08672e-10,5.8918e-12,7.019704e-10,8.10009e-13
0.82,0.82,0.0,0.0,0.0,-7.44369e-10,6.167849e-12,7.373807e-10,8.200093e-13
0.83,0.83,0.0,0.0,0.0,-7.8191e-10,6.455207e-12,7.746246e-10,8.300097e-13
0.84,0.84,0.0,0.0,0.0,-8.21396e-10,6.75429e-12,8.138015e-10,8.400101e-13
0.85,0.85,0.0,0.0,0.0,-8.62932e-10,7.065531e-12,8.550164e-10,8.500105e-13
0.86,0.86,0.0,0.0,0.0,-9.0663e-10,7.389374e-12,8.983807e-10,8.600109e-13
0.87,0.87,0.0,0.0,0.0,-9.52608e-10,7.726282e-12,9.440119e-10,8.700113e-13
0.88,0.88,0.0,0.0,0.0,-1.00099e-09,8.076731e-12,9.920342e-10,8.800118e-13
0.89,0.89,0.0,0.0,0.0,-1.05191e-09,8.441214e-12,1.042579e-09,8.900123e-13
0.9,0.9,0.0,0.0,0.0,-1.10551e-09,8.820242e-12,1.095786e-09,9.000129e-13
0.91,0.91,0.0,0.0,0.0,-1.16193e-09,9.21434e-12,1.151801e-09,9.100134e-13
0.92,0.92,0.0,0.0,0.0,-1.22132e-09,9.624055e-12,1.21078e-09,9.20014e-13
0.93,0.93,0.0,0.0,0.0,-1.28387e-09,1.004995e-11,1.272888e-09,9.30019e-13
0.94,0.94,0.0,0.0,0.0,-1.34973e-09,1.049261e-11,1.338299e-09,9.400274e-13
0.95,0.95,0.0,0.0,0.0,-1.4191e-09,1.095263e-11,1.407197e-09,9.500399e-13
0.96,0.96,0.0,0.0,0.0,-1.49217e-09,1.143064e-11,1.479776e-09,9.600587e-13
0.97,0.97,0.0,0.0,0.0,-1.56914e-09,1.192727e-11,1.556242e-09,9.700866e-13
0.98,0.98,0.0,0.0,0.0,-1.65024e-09,1.24432e-11,1.636814e-09,9.801275e-13
0.99,0.99,0.0,0.0,0.0,-1.73569e-09,1.297911e-11,1.721722e-09,9.901873e-13
1.0,1.0,0.0,0.0,0.0,-1.82575e-09,1.353571e-11,1.81121e-09,1.000274e-12
1.01,1.01,0.0,0.0,0.0,-1.92066e-09,1.411374e-11,1.905536e-09,1.010399e-12
1.02,1.02,0.0,0.0,0.0,-2.02071e-09,1.471395e-11,2.004974e-09,1.02058e-12
1.03,1.03,0.0,0.0,0.0,-2.12618e-09,1.533712e-11,2.109811e-09,1.030841e-12
1.04,1.04,0.0,0.0,0.0,-2.23738e-09,1.598407e-11,2.220354e-09,1.041226e-12
1.05,1.05,0.0,0.0,0.0,-2.35463e-09,1.665562e-11,2.336927e-09,1.051816e-12
1.06,1.06,0.0,0.0,0.0,-2.47829e-09,1.735265e-11,2.45987e-09,1.062782e-12
1.07,1.07,0.0,0.0,0.0,-2.6087e-09,1.807605e-11,2.589547e-09,1.074492e-12
1.08,1.08,0.0,0.0,0.0,-2.74625e-09,1.882673e-11,2.72634e-09,1.087739e-12
1.09,1.09,0.0,0.0,0.0,-2.89136e-09,1.960565e-11,2.870655e-09,1.10419e-12
1.1,1.1,0.0,0.0,0.0,-3.04446e-09,2.04138e-11,3.022919e-09,1.127209e-12
0.0,0.0,0.1,0.0,0.0,5.580133e-15,-1.12133e-14,5.580133e-15,1.175247e-17
0.01,0.01,0.1,0.0,0.0,-6.1338e-11,-1.16018e-14,6.13395e-11,1.001291e-14
0.02,0.02,0.1,0.0,0.0,-1.09659e-10,-1.17684e-14,1.096507e-10,2.00137e-14
0.03,0.03,0.1,0.0,0.0,-1.4647e-10,-1.18239e-14,1.464517e-10,3.001425e-14
0.04,0.04,0.1,0.0,0.0,-1.74292e-10,-1.17129e-14,1.742633e-10,4.001462e-14
0.05,0.05,0.1,0.0,0.0,-1.96003e-10,-1.13243e-14,1.959642e-10,5.001488e-14
0.06,0.06,0.1,0.0,0.0,-2.14068e-10,-1.06026e-14,2.140183e-10,6.001507e-14
0.07,0.07,0.1,0.0,0.0,-2.30187e-10,-9.76996e-15,2.301266e-10,7.00152e-14
0.08,0.08,0.1,0.0,0.0,-2.45399e-10,-8.71525e-15,2.453279e-10,8.001531e-14
0.09,0.09,0.1,0.0,0.0,-2.60314e-10,-7.32747e-15,2.602316e-10,9.001539e-14
0.1,0.1,0.1,0.0,0.0,-2.75295e-10,-5.55112e-15,2.752011e-10,1.000155e-13
0.11,0.11,0.1,0.0,0.0,-2.9057e-10,-3.60822e-15,2.904634e-10,1.100155e-13
0.12,0.12,0.1,0.0,0.0,-3.06289e-10,-1.27676e-15,3.061704e-10,1.200156e-13
0.13,0.13,0.1,0.0,0.0,-3.22563e-10,1.387779e-15,3.224315e-10,1.300156e-13
0.14,0.14,0.1,0.0,0.0,-3.39476e-10,4.496403e-15,3.393316e-10,1.400157e-13
0.15,0.15,0.1,0.0,0.0,-3.57099e-10,7.938095e-15,3.569414e-10,1.500157e-13
0.16,0.16,0.1,0.0,0.0,-3.75495e-10,1.182388e-14,3.753232e-10,1.600158e-13
0.17,0.17,0.1,0.0,0.0,-3.94721e-10,1.615375e-14,3.945346e-10,1.700159e-13
0.18,0.18,0.1,0.0,0.0,-4.14832e-10,2.081668e-14,4.146306e-10,1.800159e-13
0.19,0.19,0.1,0.0,0.0,-4.35882e-10,2.614575e-14,4.356656e-10,1.90016e-13
0.2,0.2,0.1,0.0,0.0,-4.57926e-10,3.197442e-14,4.576937e-10,2.000161e-13
0.21,0.21,0.1,0.0,0.0,-4.81018e-10,3.835821e-14,4.807699e-10,2.100162e-13
0.22,0.22,0.1,0.0,0.0,-5.05216e-10,4.524159e-14,5.049502e-10,2.200163e-13
0.23,0.23,0.1,0.0,0.0,-5.30575e-10,5.273559e-14,5.302927e-10,2.300164e-13
0.24,0.24,0.1,0.0,0.0,-5.57158e-10,6.095124e-14,5.568571e-10,2.400165e-13
0.25,0.25,0.1,0.0,0.0,-5.85025e-10,6.972201e-14,5.847054e-10,2.500166e-13
0.26,0.26,0.1,0.0,0.0,-6.14242e-10,7.938095e-14,6.139023e-10,2.600167e-13
0.27,0.27,0.1,0.0,0.0,-6.44875e-10,8.965051e-14,6.44515e-10,2.700169e-13
0.28,0.28,0.1,0.0,0.0,-6.76994e-10,1.007527e-13,6.766136e-10,2.80017e-13
0.29,0.29,0.1,0.0,0.0,-7.10674e-10,1.126876e-13,7.102715e-10,2.900171e-13
0.3,0.3,0.1,0.0,0.0,-7.45991e-10,1.253997e-13,7.455651e-10,3.000173e-13
0.31,0.31,0.1,0.0,0.0,-7.83024e-10,1.391665e-13,7.825746e-10,3.100175e-13
0.32,0.32,0.1,0.0,0.0,-8.21857e-10,1.537104e-13,8.213835e-10,3.200177e-13
0.33,0.33,0.1,0.0,0.0,-8.62579e-10,1.69309e-13,8.620794e-10,3.300179e-13
0.34,0.34,0.1,0.0,0.0,-9.0528e-10,1.860734e-13,9.047539e-10,3.400181e-13
0.35,0.35,0.1,0.0,0.0,-9.50057e-10,2.038369e-13,9.495028e-10,3.500183e-13
0.36,0.36,0.1,0.0,0.0,-9.97009e-10,2.227662e-13,9.964264e-10,3.600186e-13
0.37,0.37,0.1,0.0,0.0,-1.04624e-09,2.429168e-13,1.04563e-09,3.700188e-13
0.38,0.38,0.1,0.0,0.0,-1.09787e-09,2.642331e-13,1.097223e-09,3.800191e-13
0.39,0.39,0.1,0.0,0.0,-1.152e-09,2.869371e-13,1.151321e-09,3.900194e-13
0.4,0.4,0.1,0.0,0.0,-1.20876e-09,3.10918e-13,1.208044e-09,4.000197e-13
0.41,0.41,0.1,0.0,0.0,-1.26827e-09,3.365086e-13,1.267519e-09,4.100201e-13
0.42,0.42,0.1,0.0,0.0,-1.33066e-09,3.63487e-13,1.329878e-09,4.200205e-13
0.43,0.43,0.1,0.0,0.0,-1.39608e-09,3.920197e-13,1.395259e-09,4.300208e-13
0.44,0.44,0.1,0.0,0.0,-1.46467e-09,4.222178e-13,1.463807e-09,4.400213e-13
0.45,0.45,0.1,0.0,0.0,-1.53658e-09,4.541922e-13,1.535674e-09,4.500217e-13
0.46,0.46,0.1,0.0,0.0,-1.61197e-09,4.879985e-13,1.61102e-09,4.600222e-13
0.47,0.47,0.1,0.0,0.0,-1.691e-09,5.234702e-13,1.690011e-09,4.700227e-13
0.48,0.48,0.1,0.0,0.0,-1.77386e-09,5.610512e-13,1.772823e-09,4.800232e-13
0.49,0.49,0.1,0.0,0.0,-1.86073e-09,6.006862e-13,1.859638e-09,4.900238e-13
0.5,0.5,0.1,0.0,0.0,-1.95179e-09,6.423195e-13,1.950649e-09,5.000244e-13
0.51,0.51,0.1,0.0,0.0,-2.04725e-09,6.862844e-13,2.046057e-09,5.100251e-13
0.52,0.52,0.1,0.0,0.0,-2.14733e-09,7.324696e-13,2.146075e-09,5.200257e-13
0.53,0.53,0.1,0.0,0.0,-2.25223e-09,7.812084e-13,2.250923e-09,5.300265e-13
0.54,0.54,0.1,0.0,0.0,-2.36221e-09,8.322787e-13,2.360834e-09,5.400273e-13
0.55,0.55,0.1,0.0,0.0,-2.47749e-09,8.861245e-13,2.476053e-09,5.500281e-13
0.56,0.56,0.1,0.0,0.0,-2.59834e-09,9.425793e-13,2.596835e-09,5.60029e-13
0.57,0.57,0.1,0.0,0.0,-2.72502e-09,1.001921e-12,2.72345e-09,5.700299e-13
0.58,0.58,0.1,0.0,0.0,-2.85782e-09,1.064315e-12,2.85618e-09,5.800309e-13
0.59,0.59,0.1,0.0,0.0,-2.99704e-09,1.129652e-12,2.995322e-09,5.90032e-13
0.6,0.6,0.1,0.0,0.0,-3.14299e-09,1.198264e-12,3.141188e-09,6.000331e-13
0.61,0.61,0.1,0.0,0.0,-3.29598e-09,1.270317e-12,3.294103e-09,6.100343e-13
0.62,0.62,0.1,0.0,0.0,-3.45638e-09,1.345701e-12,3.454413e-09,6.200355e-13
0.63,0.63,0.1,0.0,0.0,-3.62453e-09,1.42486e-12,3.622478e-09,6.300369e-13
0.64,0.64,0.1,0.0,0.0,-3.80083e-09,1.507738e-12,3.798679e-09,6.400383e-13
0.65,0.65,0.1,0.0,0.0,-3.98566e-09,1.594502e-12,3.983414e-09,6.500398e-13
0.66,0.66,0.1,0.0,0.0,-4.17945e-09,1.685319e-12,4.177103e-09,6.600414e-13
0.67,0.67,0.1,0.0,0.0,-4.38264e-09,1.780409e-12,4.380188e-09,6.700431e-13
0.68,0.68,0.1,0.0,0.0,-4.59569e-09,1.879941e-12,4.593131e-09,6.800449e-13
0.69,0.69,0.1,0.0,0.0,-4.8191e-09,1.98408e-12,4.816423e-09,6.900468e-13
0.7,0.7,0.1,0.0,0.0,-5.05337e-09,2.092937e-12,5.050576e-09,7.000488e-13
0.71,0.71,0.1,0.0,0.0,-5.29905e-09,2.206846e-12,5.29613e-09,7.10051e-13
0.72,0.72,0.1,0.0,0.0,-5.5567e-09,2.325862e-12,5.553655e-09,7.200532e-13
0.73,0.73,0.1,0.0,0.0,-5.82693e-09,2.450262e-12,5.823748e-09,7.300557e-13
0.74,0.74,0.1,0.0,0.0,-6.11036e-09,2.580269e-12,6.10704e-09,7.400582e-13
0.75,0.75,0.1,0.0,0.0,-6.40766e-09,2.715994e-12,6.404193e-09,7.500609e-13
0.76,0.76,0.1,0.0,0.0,-6.71952e-09,2.85777e-12,6.715906e-09,7.600637e-13
0.77,0.77,0.1,0.0,0.0,-7.04669e-09,3.005762e-12,7.042912e-09,7.700668e-13
0.78,0.78,0.1,0.0,0.0,-7.38993e-09,3.160305e-12,7.385987e-09,7.8007e-13
0.79,0.79,0.1,0.0,0.0,-7.75006e-09,3.32151e-12,7.745944e-09,7.900733e-13
0.8,0.8,0.1,0.0,0.0,-8.12793e-09,3.489875e-12,8.123642e-09,8.000769e-13
0.81,0.81,0.1,0.0,0.0,-8.52446e-09,3.665235e-12,8.519985e-09,8.100807e-13
0.82,0.82,0.1,0.0,0.0,-8.94059e-09,3.848422e-12,8.935924e-09,8.200847e-13
0.83,0.83,0.1,0.0,0.0,-9.37733e-09,4.039324e-12,9.372461e-09,8.300889e-13
0.84,0.84,0.1,0.0,0.0,-9.83573e-09,4.238276e-12,9.830654e-09,8.400934e-13
0.85,0.85,0.1,0.0,0.0,-1.03169e-08,4.445777e-12,1.031161e-08,8.500981e-13
0.86,0.86,0.1,0.0,0.0,-1.0822e-08,4.661938e-12,1.081651e-08,8.601031e-13
0.87,0.87,0.1,0.0,0.0,-1.13523e-08,4.887313e-12,1.134658e-08,8.701083e-13
0.88,0.88,0.1,0.0,0.0,-1.19091e-08,5.121958e-12,1.190313e-08,8.801139e-13
0.89,0.89,0.1,0.0,0.0,-1.24938e-08,5.366374e-12,1.248752e-08,8.901198e-13
0.9,0.9,0.1,0.0,0.0,-1.31077e-08,5.621059e-12,1.31012e-08,9.00126e-13
0.91,0.91,0.1,0.0,0.0,-1.37525e-08,5.886236e-12,1.374568e-08,9.101326e-13
0.92,0.92,0.1,0.0,0.0,-1.44297e-08,6.162293e-12,1.442257e-08,9.201395e-13
0.93,0.93,0.1,0.0,0.0,-1.51409e-08,6.449563e-12,1.513356e-08,9.30197e-13
0.94,0.94,0.1,0.0,0.0,-1.58881e-08,6.748713e-12,1.588042e-08,9.402948e-13
0.95,0.95,0.1,0.0,0.0,-1.6673e-08,7.059964e-12,1.666503e-08,9.504416e-13
0.96,0.96,0.1,0.0,0.0,-1.74977e-08,7.38376e-12,1.748936e-08,9.606605e-13
0.97,0.97,0.1,0.0,0.0,-1.83642e-08,7.720657e-12,1.835548e-08,9.70984e-13
0.98,0.98,0.1,0.0,0.0,-1.92746e-08,8.071099e-12,1.926558e-08,9.814588e-13
0.99,0.99,0.1,0.0,0.0,-2.02314e-08,8.435586e-12,2.022197e-08,9.921504e-13
1.0,1.0,0.1,0.0,0.0,-2.12369e-08,8.814616e-12,2.122708e-08,1.003151e-12
1.01,1.01,0.1,0.0,0.0,-2.22937e-08,9.2088e-12,2.228345e-08,1.014588e-12
1.02,1.02,0.1,0.0,0.0,-2.34044e-08,9.618417e-12,2.339379e-08,1.02664e-12
1.03,1.03,0.1,0.0,0.0,-2.4572e-08,1.004435e-11,2.456091e-08,1.039549e-12
1.04,1.04,0.1,0.0,0.0,-2.57994e-08,1.048706e-11,2.578781e-08,1.053649e-12
1.05,1.05,0.1,0.0,0.0,-2.70896e-08,1.094708e-11,2.707763e-08,1.069392e-12
1.06,1.06,0.1,0.0,0.0,-2.84462e-08,1.142503e-11,2.843366e-08,1.087389e-12
1.07,1.07,0.1,0.0,0.0,-2.98724e-08,1.192169e-11,2.985938e-08,1.108463e-12
1.08,1.08,0.1,0.0,0.0,-3.1372e-08,1.243766e-11,3.135846e-08,1.133713e-12
1.09,1.09,0.1,0.0,0.0,-3.29489e-08,1.297357e-11,3.293475e-08,1.164599e-12
1.1,1.1,0.1,0.0,0.0,-3.4607e-08,1.353012e-11,3.459229e-08,1.203056e-12
0.0,0.0,0.2,0.0,0.0,6.996773e-15,-1.39888e-14,6.996773e-15,3.314961e-17
0.01,0.01,0.2,0.0,0.0,-7.65164e-10,-1.19904e-14,7.651662e-10,1.003433e-14
0.02,0.02,0.2,0.0,0.0,-1.36683e-09,-1.02141e-14,1.36682e-09,2.003517e-14
0.03,0.03,0.2,0.0,0.0,-1.82417e-09,-8.88178e-15,1.824146e-09,3.003581e-14
0.04,0.04,0.2,0.0,0.0,-2.16879e-09,-8.32667e-15,2.168758e-09,4.003633e-14
0.05,0.05,0.2,0.0,0.0,-2.43668e-09,-8.77076e-15,2.43664e-09,5.003678e-14
0.06,0.06,0.2,0.0,0.0,-2.65861e-09,-9.65894e-15,2.658558e-09,6.00372e-14
0.07,0.07,0.2,0.0,0.0,-2.8558e-09,-1.06581e-14,2.855744e-09,7.003761e-14
0.08,0.08,0.2,0.0,0.0,-3.04122e-09,-1.13243e-14,3.041151e-09,8.003802e-14
0.09,0.09,0.2,0.0,0.0,-3.22244e-09,-1.22125e-14,3.222364e-09,9.003845e-14
0.1,0.1,0.2,0.0,0.0,-3.40397e-09,-1.26565e-14,3.403885e-09,1.000389e-13
0.11,0.11,0.2,0.0,0.0,-3.58861e-09,-1.29896e-14,3.588511e-09,1.100394e-13
0.12,0.12,0.2,0.0,0.0,-3.7782e-09,-1.32117e-14,3.778095e-09,1.200399e-13
0.13,0.13,0.2,0.0,0.0,-3.97407e-09,-1.31006e-14,3.973953e-09,1.300405e-13
0.14,0.14,0.2,0.0,0.0,-4.17722e-09,-1.31006e-14,4.177093e-09,1.400411e-13
0.15,0.15,0.2,0.0,0.0,-4.38848e-09,-1.26565e-14,4.38834e-09,1.500417e-13
0.16,0.16,0.2,0.0,0.0,-4.60856e-09,-1.21014e-14,4.608411e-09,1.600425e-13
0.17,0.17,0.2,0.0,0.0,-4.83812e-09,-1.12133e-14,4.837959e-09,1.700432e-13
0.18,0.18,0.2,0.0,0.0,-5.07777e-09,-1.02141e-14,5.077602e-09,1.80044e-13
0.19,0.19,0.2,0.0,0.0,-5.32812e-09,-8.77076e-15,5.32794e-09,1.900449e-13
0.2,0.2,0.2,0.0,0.0,-5.58976e-09,-6.99441e-15,5.589567e-09,2.000459e-13
0.21,0.21,0.2,0.0,0.0,-5.86329e-09,-5.10703e-15,5.863082e-09,2.100469e-13
0.22,0.22,0.2,0.0,0.0,-6.14931e-09,-2.66454e-15,6.149093e-09,2.20048e-13
0.23,0.23,0.2,0.0,0.0,-6.44845e-09,-1.11022e-16,6.448219e-09,2.300492e-13
0.24,0.24,0.2,0.0,0.0,-6.76134e-09,2.88658e-15,6.7611e-09,2.400505e-13
0.25,0.25,0.2,0.0,0.0,-7.08865e-09,6.439294e-15,7.088395e-09,2.500519e-13
0.26,0.26,0.2,0.0,0.0,-7.43105e-09,1.04361e-14,7.430784e-09,2.600534e-13
0.27,0.27,0.2,0.0,0.0,-7.78926e-09,1.476597e-14,7.788975e-09,2.700549e-13
0.28,0.28,0.2,0.0,0.0,-8.164e-09,1.953993e-14,8.163699e-09,2.800566e-13
0.29,0.29,0.2,0.0,0.0,-8.55603e-09,2.464695e-14,8.555719e-09,2.900584e-13
0.3,0.3,0.2,0.0,0.0,-8.96616e-09,3.042011e-14,8.965825e-09,3.000604e-13
0.31,0.31,0.2,0.0,0.0,-9.39519e-09,3.697043e-14,9.394842e-09,3.100625e-13
0.32,0.32,0.2,0.0,0.0,-9.84399e-09,4.374279e-14,9.843626e-09,3.200647e-13
0.33,0.33,0.2,0.0,0.0,-1.03135e-08,5.151435e-14,1.031307e-08,3.30067e-13
0.34,0.34,0.2,0.0,0.0,-1.08045e-08,5.950795e-14,1.08041e-08,3.400696e-13
0.35,0.35,0.2,0.0,0.0,-1.13181e-08,6.838974e-14,1.131768e-08,3.500723e-13
0.36,0.36,0.2,0.0,0.0,-1.18553e-08,7.793766e-14,1.185483e-08,3.600751e-13
0.37,0.37,0.2,0.0,0.0,-1.2417e-08,8.826273e-14,1.241658e-08,3.700782e-13
0.38,0.38,0.2,0.0,0.0,-1.30045e-08,9.925394e-14,1.300403e-08,3.800815e-13
