v-sweep,v(drain),v(gate),v(source),v(body),i(vd),i(vg),i(vs),i(vb)
0.71,0.71,0.0,0.0,0.0,-3.59997e-09,3.036828e-11,3.568895e-09,7.10041e-13
0.72,0.72,0.0,0.0,0.0,-3.77984e-09,3.188271e-11,3.747234e-09,7.200425e-13
0.73,0.73,0.0,0.0,0.0,-3.96881e-09,3.346191e-11,3.934614e-09,7.300442e-13
0.74,0.74,0.0,0.0,0.0,-4.16736e-09,3.510836e-11,4.131511e-09,7.400459e-13
0.75,0.75,0.0,0.0,0.0,-4.376e-09,3.682459e-11,4.33843e-09,7.500478e-13
0.76,0.76,0.0,0.0,0.0,-4.59527e-09,3.861324e-11,4.5559e-09,7.600498e-13
0.77,0.77,0.0,0.0,0.0,-4.82573e-09,4.047701e-11,4.784483e-09,7.700519e-13
0.78,0.78,0.0,0.0,0.0,-5.06797e-09,4.241874e-11,5.024771e-09,7.800541e-13
0.79,0.79,0.0,0.0,0.0,-5.32262e-09,4.444133e-11,5.277389e-09,7.900565e-13
0.8,0.8,0.0,0.0,0.0,-5.59035e-09,4.65478e-11,5.542999e-09,8.000589e-13
0.81,0.81,0.0,0.0,0.0,-5.87185e-09,4.874125e-11,5.8223e-09,8.100616e-13
0.82,0.82,0.0,0.0,0.0,-6.16787e-09,5.102493e-11,6.11603e-09,8.200644e-13
0.83,0.83,0.0,0.0,0.0,-6.4792e-09,5.340216e-11,6.424969e-09,8.300674e-13
0.84,0.84,0.0,0.0,0.0,-6.80666e-09,5.58764e-11,6.749943e-09,8.400705e-13
0.85,0.85,0.0,0.0,0.0,-7.15113e-09,5.845121e-11,7.091825e-09,8.500738e-13
0.86,0.86,0.0,0.0,0.0,-7.51353e-09,6.113028e-11,7.451535e-09,8.600774e-13
0.87,0.87,0.0,0.0,0.0,-7.89484e-09,6.391742e-11,7.830049e-09,8.700811e-13
0.88,0.88,0.0,0.0,0.0,-8.2961e-09,6.681659e-11,8.228398e-09,8.800851e-13
0.89,0.89,0.0,0.0,0.0,-8.7184e-09,6.983186e-11,8.647673e-09,8.900893e-13
0.9,0.9,0.0,0.0,0.0,-9.16289e-09,7.296745e-11,9.089026e-09,9.000937e-13
0.91,0.91,0.0,0.0,0.0,-9.63082e-09,7.622772e-11,9.553678e-09,9.100984e-13
0.92,0.92,0.0,0.0,0.0,-1.01235e-08,7.961719e-11,1.004292e-08,9.201034e-13
0.93,0.93,0.0,0.0,0.0,-1.06422e-08,8.31405e-11,1.055811e-08,9.301426e-13
0.94,0.94,0.0,0.0,0.0,-1.11884e-08,8.680248e-11,1.11007e-08,9.402108e-13
0.95,0.95,0.0,0.0,0.0,-1.17638e-08,9.06081e-11,1.167221e-08,9.503134e-13
0.96,0.96,0.0,0.0,0.0,-1.23698e-08,9.456253e-11,1.227425e-08,9.604668e-13
0.97,0.97,0.0,0.0,0.0,-1.30082e-08,9.867106e-11,1.290855e-08,9.706941e-13
0.98,0.98,0.0,0.0,0.0,-1.36808e-08,1.029392e-10,1.357689e-08,9.810285e-13
0.99,0.99,0.0,0.0,0.0,-1.43896e-08,1.073727e-10,1.428121e-08,9.915172e-13
1.0,1.0,0.0,0.0,0.0,-1.51365e-08,1.119773e-10,1.502351e-08,1.002226e-12
1.01,1.01,0.0,0.0,0.0,-1.59237e-08,1.167591e-10,1.580595e-08,1.013249e-12
1.02,1.02,0.0,0.0,0.0,-1.67535e-08,1.217245e-10,1.663077e-08,1.024721e-12
1.03,1.03,0.0,0.0,0.0,-1.76283e-08,1.268798e-10,1.750039e-08,1.036841e-12
1.04,1.04,0.0,0.0,0.0,-1.85506e-08,1.322318e-10,1.841734e-08,1.049934e-12
1.05,1.05,0.0,0.0,0.0,-1.95231e-08,1.377874e-10,1.938429e-08,1.064578e-12
1.06,1.06,0.0,0.0,0.0,-2.05487e-08,1.435538e-10,2.040409e-08,1.081913e-12
1.07,1.07,0.0,0.0,0.0,-2.16304e-08,1.495382e-10,2.147974e-08,1.104309e-12
1.08,1.08,0.0,0.0,0.0,-2.27713e-08,1.557484e-10,2.261441e-08,1.136746e-12
1.09,1.09,0.0,0.0,0.0,-2.39748e-08,1.621922e-10,2.381146e-08,1.189517e-12
1.1,1.1,0.0,0.0,0.0,-2.52446e-08,1.688778e-10,2.507444e-08,1.28319e-12
0.0,0.0,0.1,0.0,0.0,4.616292e-14,-9.24261e-14,4.616292e-14,9.7225e-17
0.01,0.01,0.1,0.0,0.0,-5.0857e-10,-9.55902e-14,5.086556e-10,1.010271e-14
0.02,0.02,0.1,0.0,0.0,-9.09644e-10,-9.73804e-14,9.097215e-10,2.010646e-14
0.03,0.03,0.1,0.0,0.0,-1.2154e-09,-9.75886e-14,1.215463e-09,3.010905e-14
0.04,0.04,0.1,0.0,0.0,-1.44651e-09,-9.62147e-14,1.446565e-09,4.011085e-14
0.05,0.05,0.1,0.0,0.0,-1.62674e-09,-9.30506e-14,1.626783e-09,5.011214e-14
0.06,0.06,0.1,0.0,0.0,-1.77654e-09,-8.79852e-14,1.776564e-09,6.011309e-14
0.07,0.07,0.1,0.0,0.0,-1.91007e-09,-8.09214e-14,1.910085e-09,7.011382e-14
0.08,0.08,0.1,0.0,0.0,-2.03603e-09,-7.17065e-14,2.036026e-09,8.011441e-14
0.09,0.09,0.1,0.0,0.0,-2.15951e-09,-6.02157e-14,2.159478e-09,9.01149e-14
0.1,0.1,0.1,0.0,0.0,-2.28353e-09,-4.62547e-14,2.283474e-09,1.001153e-13
0.11,0.11,0.1,0.0,0.0,-2.40999e-09,-2.97262e-14,2.409905e-09,1.101158e-13
0.12,0.12,0.1,0.0,0.0,-2.54014e-09,-1.045e-14,2.540033e-09,1.201162e-13
0.13,0.13,0.1,0.0,0.0,-2.67491e-09,1.175449e-14,2.674766e-09,1.301166e-13
0.14,0.14,0.1,0.0,0.0,-2.81498e-09,3.706757e-14,2.814807e-09,1.401171e-13
0.15,0.15,0.1,0.0,0.0,-2.96096e-09,6.56003e-14,2.960742e-09,1.501175e-13
0.16,0.16,0.1,0.0,0.0,-3.11334e-09,9.764412e-14,3.113086e-09,1.60118e-13
0.17,0.17,0.1,0.0,0.0,-3.27262e-09,1.333378e-13,3.272316e-09,1.701185e-13
0.18,0.18,0.1,0.0,0.0,-3.43924e-09,1.728895e-13,3.438889e-09,1.801191e-13
0.19,0.19,0.1,0.0,0.0,-3.61366e-09,2.165351e-13,3.613252e-09,1.901197e-13
0.2,0.2,0.1,0.0,0.0,-3.79632e-09,2.644829e-13,3.795855e-09,2.001204e-13
0.21,0.21,0.1,0.0,0.0,-3.98768e-09,3.169826e-13,3.987153e-09,2.101211e-13
0.22,0.22,0.1,0.0,0.0,-4.1882e-09,3.742423e-13,4.187611e-09,2.201219e-13
0.23,0.23,0.1,0.0,0.0,-4.39837e-09,4.365674e-13,4.397708e-09,2.301227e-13
0.24,0.24,0.1,0.0,0.0,-4.61869e-09,5.041939e-13,4.617941e-09,2.401236e-13
0.25,0.25,0.1,0.0,0.0,-4.84965e-09,5.773992e-13,4.848823e-09,2.501245e-13
0.26,0.26,0.1,0.0,0.0,-5.09181e-09,6.564888e-13,5.090891e-09,2.601255e-13
0.27,0.27,0.1,0.0,0.0,-5.34571e-09,7.4174e-13,5.344701e-09,2.701266e-13
0.28,0.28,0.1,0.0,0.0,-5.61195e-09,8.334722e-13,5.610835e-09,2.801278e-13
0.29,0.29,0.1,0.0,0.0,-5.89112e-09,9.320184e-13,5.889901e-09,2.901291e-13
0.3,0.3,0.1,0.0,0.0,-6.18387e-09,1.037698e-12,6.182534e-09,3.001305e-13
0.31,0.31,0.1,0.0,0.0,-6.49086e-09,1.150871e-12,6.489396e-09,3.101319e-13
0.32,0.32,0.1,0.0,0.0,-6.81277e-09,1.271941e-12,6.811182e-09,3.201335e-13
0.33,0.33,0.1,0.0,0.0,-7.15035e-09,1.401226e-12,7.148617e-09,3.301351e-13
0.34,0.34,0.1,0.0,0.0,-7.50434e-09,1.539158e-12,7.502461e-09,3.401369e-13
0.35,0.35,0.1,0.0,0.0,-7.87555e-09,1.686165e-12,7.87351e-09,3.501389e-13
0.36,0.36,0.1,0.0,0.0,-8.2648e-09,1.842651e-12,8.262593e-09,3.601409e-13
0.37,0.37,0.1,0.0,0.0,-8.67296e-09,2.00906e-12,8.670584e-09,3.701431e-13
0.38,0.38,0.1,0.0,0.0,-9.10096e-09,2.185849e-12,9.098392e-09,3.801454e-13
0.39,0.39,0.1,0.0,0.0,-9.54974e-09,2.373532e-12,9.546974e-09,3.901479e-13
0.4,0.4,0.1,0.0,0.0,-1.00203e-08,2.572581e-12,1.001733e-08,4.001506e-13
0.41,0.41,0.1,0.0,0.0,-1.05137e-08,2.783551e-12,1.05105e-08,4.101534e-13
0.42,0.42,0.1,0.0,0.0,-1.1031e-08,3.006914e-12,1.102759e-08,4.201565e-13
0.43,0.43,0.1,0.0,0.0,-1.15734e-08,3.243308e-12,1.156974e-08,4.301597e-13
0.44,0.44,0.1,0.0,0.0,-1.21421e-08,3.493289e-12,1.213816e-08,4.401632e-13
0.45,0.45,0.1,0.0,0.0,-1.27383e-08,3.757439e-12,1.27341e-08,4.501669e-13
0.46,0.46,0.1,0.0,0.0,-1.33634e-08,4.03641e-12,1.335889e-08,4.601708e-13
0.47,0.47,0.1,0.0,0.0,-1.40187e-08,4.330855e-12,1.401391e-08,4.70175e-13
0.48,0.48,0.1,0.0,0.0,-1.47057e-08,4.641454e-12,1.470062e-08,4.801794e-13
0.49,0.49,0.1,0.0,0.0,-1.5426e-08,4.968914e-12,1.542052e-08,4.901842e-13
0.5,0.5,0.1,0.0,0.0,-1.6181e-08,5.313944e-12,1.617522e-08,5.001892e-13
0.51,0.51,0.1,0.0,0.0,-1.69726e-08,5.677334e-12,1.696639e-08,5.101946e-13
0.52,0.52,0.1,0.0,0.0,-1.78024e-08,6.059847e-12,1.779577e-08,5.202003e-13
0.53,0.53,0.1,0.0,0.0,-1.86722e-08,6.462303e-12,1.866522e-08,5.302064e-13
0.54,0.54,0.1,0.0,0.0,-1.95841e-08,6.885562e-12,1.957665e-08,5.402129e-13
0.55,0.55,0.1,0.0,0.0,-2.054e-08,7.330497e-12,2.053209e-08,5.502197e-13
0.56,0.56,0.1,0.0,0.0,-2.1542e-08,7.798012e-12,2.153367e-08,5.60227e-13
0.57,0.57,0.1,0.0,0.0,-2.25925e-08,8.289078e-12,2.258362e-08,5.702348e-13
0.58,0.58,0.1,0.0,0.0,-2.36937e-08,8.804638e-12,2.368427e-08,5.80243e-13
0.59,0.59,0.1,0.0,0.0,-2.4848e-08,9.345774e-12,2.483809e-08,5.902518e-13
0.6,0.6,0.1,0.0,0.0,-2.60582e-08,9.913473e-12,2.604765e-08,6.002611e-13
0.61,0.61,0.1,0.0,0.0,-2.73268e-08,1.050886e-11,2.731568e-08,6.10271e-13
0.62,0.62,0.1,0.0,0.0,-2.86568e-08,1.113307e-11,2.864501e-08,6.202815e-13
0.63,0.63,0.1,0.0,0.0,-3.00511e-08,1.178728e-11,3.003865e-08,6.302926e-13
0.64,0.64,0.1,0.0,0.0,-3.15129e-08,1.247269e-11,3.149974e-08,6.403044e-13
0.65,0.65,0.1,0.0,0.0,-3.30454e-08,1.319056e-11,3.303159e-08,6.503169e-13
0.66,0.66,0.1,0.0,0.0,-3.46523e-08,1.394225e-11,3.463767e-08,6.603302e-13
0.67,0.67,0.1,0.0,0.0,-3.6337e-08,1.472907e-11,3.632165e-08,6.703442e-13
0.68,0.68,0.1,0.0,0.0,-3.81036e-08,1.555243e-11,3.808736e-08,6.803592e-13
0.69,0.69,0.1,0.0,0.0,-3.9956e-08,1.641381e-11,3.993886e-08,6.90375e-13
0.7,0.7,0.1,0.0,0.0,-4.18984e-08,1.731471e-11,4.188039e-08,7.003917e-13
0.71,0.71,0.1,0.0,0.0,-4.39354e-08,1.825666e-11,4.391644e-08,7.104095e-13
0.72,0.72,0.1,0.0,0.0,-4.60717e-08,1.924132e-11,4.605172e-08,7.204283e-13
0.73,0.73,0.1,0.0,0.0,-4.83122e-08,2.027035e-11,4.829118e-08,7.304482e-13
0.74,0.74,0.1,0.0,0.0,-5.06621e-08,2.134551e-11,5.064003e-08,7.404693e-13
0.75,0.75,0.1,0.0,0.0,-5.3127e-08,2.246855e-11,5.310378e-08,7.504916e-13
0.76,0.76,0.1,0.0,0.0,-5.57126e-08,2.364139e-11,5.568819e-08,7.605152e-13
0.77,0.77,0.1,0.0,0.0,-5.8425e-08,2.486591e-11,5.839936e-08,7.705403e-13
0.78,0.78,0.1,0.0,0.0,-6.12706e-08,2.614414e-11,6.124369e-08,7.805667e-13
0.79,0.79,0.1,0.0,0.0,-6.42562e-08,2.747812e-11,6.422793e-08,7.905947e-13
0.8,0.8,0.1,0.0,0.0,-6.73888e-08,2.887002e-11,6.735917e-08,8.006243e-13
0.81,0.81,0.1,0.0,0.0,-7.0676e-08,3.032201e-11,7.064491e-08,8.106557e-13
0.82,0.82,0.1,0.0,0.0,-7.41257e-08,3.183644e-11,7.409302e-08,8.206888e-13
0.83,0.83,0.1,0.0,0.0,-7.7746e-08,3.341566e-11,7.77118e-08,8.307238e-13
0.84,0.84,0.1,0.0,0.0,-8.15459e-08,3.506212e-11,8.150998e-08,8.407608e-13
0.85,0.85,0.1,0.0,0.0,-8.55344e-08,3.677833e-11,8.549678e-08,8.507999e-13
0.86,0.86,0.1,0.0,0.0,-8.97213e-08,3.856697e-11,8.968188e-08,8.608412e-13
0.87,0.87,0.1,0.0,0.0,-9.41168e-08,4.043076e-11,9.40755e-08,8.708849e-13
0.88,0.88,0.1,0.0,0.0,-9.87316e-08,4.237248e-11,9.86884e-08,8.80931e-13
0.89,0.89,0.1,0.0,0.0,-1.03577e-07,4.439507e-11,1.035319e-07,8.909798e-13
0.9,0.9,0.1,0.0,0.0,-1.08665e-07,4.650152e-11,1.086179e-07,9.010312e-13
0.91,0.91,0.1,0.0,0.0,-1.14009e-07,4.869499e-11,1.139591e-07,9.110855e-13
0.92,0.92,0.1,0.0,0.0,-1.19621e-07,5.097868e-11,1.195686e-07,9.211428e-13
0.93,0.93,0.1,0.0,0.0,-1.25515e-07,5.33559e-11,1.254604e-07,9.315932e-13
0.94,0.94,0.1,0.0,0.0,-1.31706e-07,5.583013e-11,1.316493e-07,9.423904e-13
0.95,0.95,0.1,0.0,0.0,-1.3821e-07,5.840496e-11,1.381505e-07,9.535879e-13
0.96,0.96,0.1,0.0,0.0,-1.45043e-07,6.108403e-11,1.449806e-07,9.653726e-13
0.97,0.97,0.1,0.0,0.0,-1.52221e-07,6.387116e-11,1.521566e-07,9.780117e-13
0.98,0.98,0.1,0.0,0.0,-1.59764e-07,6.677033e-11,1.596965e-07,9.918853e-13
0.99,0.99,0.1,0.0,0.0,-1.6769e-07,6.978561e-11,1.676195e-07,1.007529e-12
1.0,1.0,0.1,0.0,0.0,-1.7602e-07,7.292118e-11,1.759456e-07,1.025695e-12
1.01,1.01,0.1,0.0,0.0,-1.84773e-07,7.618146e-11,1.846958e-07,1.04743e-12
1.02,1.02,0.1,0.0,0.0,-1.93973e-07,7.957093e-11,1.938924e-07,1.074181e-12
1.03,1.03,0.1,0.0,0.0,-2.03643e-07,8.309423e-11,2.035587e-07,1.107939e-12
1.04,1.04,0.1,0.0,0.0,-2.13807e-07,8.675621e-11,2.137194e-07,1.151428e-12
1.05,1.05,0.1,0.0,0.0,-2.24492e-07,9.056184e-11,2.244003e-07,1.208346e-12
1.06,1.06,0.1,0.0,0.0,-2.35724e-07,9.451626e-11,2.356286e-07,1.283695e-12
1.07,1.07,0.1,0.0,0.0,-2.47533e-07,9.86248e-11,2.474332e-07,1.384195e-12
1.08,1.08,0.1,0.0,0.0,-2.59948e-07,1.028929e-10,2.59844e-07,1.518835e-12
1.09,1.09,0.1,0.0,0.0,-2.73002e-07,1.073264e-10,2.728929e-07,1.699568e-12
1.1,1.1,0.1,0.0,0.0,-2.86727e-07,1.11931e-10,2.866132e-07,1.94222e-12
0.0,0.0,0.2,0.0,0.0,5.78824e-14,-1.16046e-13,5.78824e-14,2.742377e-16
0.01,0.01,0.2,0.0,0.0,-6.344e-09,-9.91984e-14,6.344092e-09,1.027988e-14
0.02,0.02,0.2,0.0,0.0,-1.13381e-08,-8.48766e-14,1.133816e-08,2.028408e-14
0.03,0.03,0.2,0.0,0.0,-1.51371e-08,-7.37188e-14,1.513716e-08,3.028746e-14
0.04,0.04,0.2,0.0,0.0,-1.80004e-08,-6.88338e-14,1.800045e-08,4.029045e-14
0.05,0.05,0.2,0.0,0.0,-2.02249e-08,-7.29694e-14,2.022487e-08,5.02933e-14
0.06,0.06,0.2,0.0,0.0,-2.20657e-08,-8.02691e-14,2.206572e-08,6.029617e-14
0.07,0.07,0.2,0.0,0.0,-2.36999e-08,-8.75966e-14,2.36999e-08,7.029915e-14
0.08,0.08,0.2,0.0,0.0,-2.52356e-08,-9.42302e-14,2.523565e-08,8.030231e-14
0.09,0.09,0.2,0.0,0.0,-2.67363e-08,-9.98646e-14,2.673634e-08,9.030569e-14
0.1,0.1,0.2,0.0,0.0,-2.82395e-08,-1.04333e-13,2.823952e-08,1.003093e-13
0.11,0.11,0.2,0.0,0.0,-2.97685e-08,-1.07497e-13,2.97685e-08,1.103133e-13
0.12,0.12,0.2,0.0,0.0,-3.13387e-08,-1.09274e-13,3.133868e-08,1.203175e-13
0.13,0.13,0.2,0.0,0.0,-3.2961e-08,-1.09524e-13,3.296096e-08,1.303222e-13
0.14,0.14,0.2,0.0,0.0,-3.46437e-08,-1.0808e-13,3.464371e-08,1.403272e-13
0.15,0.15,0.2,0.0,0.0,-3.63938e-08,-1.04944e-13,3.639374e-08,1.503326e-13
0.16,0.16,0.2,0.0,0.0,-3.8217e-08,-9.98923e-14,3.821698e-08,1.603384e-13
0.17,0.17,0.2,0.0,0.0,-4.01189e-08,-9.28146e-14,4.011884e-08,1.703448e-13
0.18,0.18,0.2,0.0,0.0,-4.21045e-08,-8.36275e-14,4.210441e-08,1.803516e-13
0.19,0.19,0.2,0.0,0.0,-4.41788e-08,-7.2109e-14,4.417866e-08,1.90359e-13
0.2,0.2,0.2,0.0,0.0,-4.63466e-08,-5.81479e-14,4.63465e-08,2.003669e-13
0.21,0.21,0.2,0.0,0.0,-4.86131e-08,-4.16056e-14,4.861289e-08,2.103755e-13
0.22,0.22,0.2,0.0,0.0,-5.0983e-08,-2.23432e-14,5.098284e-08,2.203846e-13
0.23,0.23,0.2,0.0,0.0,-5.34617e-08,-1.66533e-16,5.34615e-08,2.303945e-13
0.24,0.24,0.2,0.0,0.0,-5.60544e-08,2.517431e-14,5.605413e-08,2.404051e-13
0.25,0.25,0.2,0.0,0.0,-5.87665e-08,5.370704e-14,5.87662e-08,2.504165e-13
0.26,0.26,0.2,0.0,0.0,-6.16037e-08,8.576473e-14,6.160333e-08,2.604288e-13
0.27,0.27,0.2,0.0,0.0,-6.45718e-08,1.214306e-13,6.457137e-08,2.704419e-13
0.28,0.28,0.2,0.0,0.0,-6.76768e-08,1.609823e-13,6.767638e-08,2.804559e-13
0.29,0.29,0.2,0.0,0.0,-7.09252e-08,2.046419e-13,7.092466e-08,2.904709e-13
0.3,0.3,0.2,0.0,0.0,-7.43233e-08,2.525757e-13,7.432276e-08,3.00487e-13
0.31,0.31,0.2,0.0,0.0,-7.78781e-08,3.050893e-13,7.787747e-08,3.105041e-13
0.32,0.32,0.2,0.0,0.0,-8.15966e-08,3.623768e-13,8.15959e-08,3.205225e-13
0.33,0.33,0.2,0.0,0.0,-8.54862e-08,4.246603e-13,8.548541e-08,3.305421e-13
0.34,0.34,0.2,0.0,0.0,-8.95545e-08,4.923006e-13,8.955368e-08,3.40563e-13
0.35,0.35,0.2,0.0,0.0,-9.38096e-08,5.654643e-13,9.380869e-08,3.505853e-13
0.36,0.36,0.2,0.0,0.0,-9.82598e-08,6.445677e-13,9.825877e-08,3.606092e-13
0.37,0.37,0.2,0.0,0.0,-1.02914e-07,7.298051e-13,1.029126e-07,3.706346e-13
0.38,0.38,0.2,0.0,0.0,-1.0778e-07,8.215373e-13,1.077791e-07,3.806616e-13
